election_id,party_id,list_number,name
308,01740,4.0,МОТИКА НОВАК
308,01740,5.0,БОГДАНОВИЋ ЉИЉАНА
308,01740,6.0,БОЖИЋ СЊЕЖАНА
308,01740,7.0,БОРОВЧАНИН ДРАГО
308,01740,8.0,ШИПОВАЦ ДРАГАН
308,01740,9.0,ДЕРИКОЊА БОЈАНА
308,00440,1.0,ЂЕРИЋ ЗОРАН
308,00440,2.0,КЕЊИЋ КОВИЉКА
308,00440,3.0,БРЧКАЛО МИРОСЛАВ
308,00440,4.0,ТЕРЗИЋ ЉУБИЦА
308,00440,5.0,ПЕЈИЋ МИЛАН
308,00440,6.0,МОКРАНИН ТАТЈАНА
308,00440,7.0,ЛИПИЋ ГОРАН
308,00440,8.0,ДИВЧИЋ МИРОСЛАВ
308,00440,9.0,МАЦАНОВИЋ ВАЊА
308,00008,1.0,ZOLOTA ADEM
308,00008,2.0,HASANOVIĆ HAZIMA
308,00008,3.0,ČARDAKOVIĆ RAMO
308,00036,1.0,SAVČIĆ BILJANA
308,01708,1.0,МИЛАДИНОВИЋ НИКОЛИНА
308,01708,2.0,БЛАГОЈЕВИЋ ВЕСЕЛИН
308,01717,1.0,RAJIĆ NEMANJA
308,00769,1.0,ČOLAKOVIĆ MILOJICA
308,01200,1.0,ЖИВКОВИЋ РАДОСАВ
308,01200,2.0,БУЧЕВАЦ ЉИЉАНА
308,01200,3.0,МИРОВИЋ СЛАВИША
308,01200,4.0,ЗУРОВАЦ ДУШАН
308,01200,5.0,МИХАЈЛОВИЋ МИЊА
308,01200,6.0,ЂАКОВИЋ МИОДРАГ
308,01200,7.0,БРКИЋ СЛОБОДАН
308,01200,8.0,БОБИЋ ЖАНА
308,01200,9.0,МУТЛАК ТАТЈАНА
308,01699,1.0,NIŠAVIĆ RADISLAV
308,01699,2.0,PANIĆ KATARINA
308,01718,1.0,ТРАПАРА ЗОРАН
308,01718,2.0,АМОВИЋ МИРЈАНА
308,01718,3.0,ЛАСИЦА СИНИША
308,01718,4.0,ЕЛЧИЋ БОЈАН
308,01718,5.0,ТРАПАРА ТАЊА
308,01718,6.0,БЈЕЛИЦА ЉУБИЦА
308,01718,7.0,КОСОРИЋ МИЛЕ
308,01718,8.0,ЈУГОВИЋ ГОРАНА
308,01718,9.0,ПЕРКОВИЋ СЛОБОДАН
308,01745,1.0,МАУНАГА ДРАЖЕН
308,01745,2.0,ЧЕВРИЗ-НИШИЋ ВЕРА
308,01745,3.0,МАКСИМОВИЋ СТРАХИЊА
308,01745,4.0,ЂОГО МИЛИЈАНА
308,01745,5.0,САМАРЏИЋ МИОДРАГ
308,00073,1.0,VITOMIR MLADEN
308,00073,2.0,PLANOJEVIĆ SLAVICA
308,00073,3.0,ŠARENAC NEVEN
308,00073,4.0,PLANOJEVIĆ SPOMENKA
308,00073,5.0,KRSMANOVIĆ NENAD
308,00073,6.0,ŠLJIVIĆ SVJETLANA
308,00073,7.0,ČOBOVIĆ SAŠA
308,00073,8.0,PLANOJEVIĆ PREDRAG
309,01735,1.0,ŠUKALO LUTVIJA
309,01735,2.0,RAMOVIĆ EDINA
309,01735,3.0,JELAČIĆ REDŽEP
309,01735,4.0,BEŠOVIĆ ZAIM
309,01735,5.0,VELIĆ ABIDA
309,01735,6.0,KARKELJA SELIM
309,01735,7.0,ALIHODŽIĆ IZET
309,01735,8.0,HASEĆIĆ HEDAJETA
309,01702,1.0,ВУКАНОВИЋ НЕБОЈША
309,01702,2.0,РУДАН ИРЕНА
309,01702,3.0,ЕРИЋ ДРАЖАН
309,01702,4.0,ДОМАЗЕТ СЊЕЖАНА
309,01702,5.0,АШКРАБА БРАНКО
309,01702,6.0,ШИЉЕГОВИЋ ВАЛЕНТИНА
309,01702,7.0,САМАРЏИЋ ОБРАД
309,01722,1.0,ВУКОВИЋ ВЕЉКО
309,00515,1.0,ПЕТРОВИЋ ЛУКА
309,00515,2.0,ЧАНЧАР ЈЕЛЕНА
309,00515,3.0,ВУКОВИЋ РАДОВАН
309,00515,4.0,ПЕТРОВИЋ ПЕРО
309,00515,5.0,МИЉАНОВИЋ ЉУБИЦА
309,00515,6.0,МАРИЋ ВЕЉКО
309,00515,7.0,ЛАКИЋ ВАЛЕРИЈА
309,00515,8.0,ТАМИНЏИЈА ИЛИЈА
309,00515,9.0,НИКОЛИЋ АНКА
309,00515,10.0,МИЛОВИЋ СРЂАН
309,00515,11.0,ЂЕРИЋ ИВАНА
309,00515,12.0,СЛАДОЈЕ ЂОРЂЕ
309,01704,1.0,ILIŠKOVIĆ BOJAN
309,01704,2.0,ILIŠKOVIĆ DIJANA
309,01704,3.0,NINKOVIĆ BOJAN
309,01704,4.0,ILIŠKOVIĆ JASMINKA
309,01704,5.0,BRKOVIĆ ILIJA
309,00032,1.0,POPOVIĆ DAVOR
309,00032,2.0,GOLUBOVIĆ KRISTINA
309,00074,1.0,ВУКОТИЋ МОМЧИЛО
309,00074,2.0,ТАДИЋ ЗОРИЦА
309,00074,3.0,СКОКО МАКСИМ
309,00074,4.0,КОСОВИЋ МАЈА
309,00074,5.0,ШАРАБА МИЛЕНКО
309,00074,6.0,ДУНЂЕР ДРАЖЕН
309,00074,7.0,КУЈУНЏИЋ ГОРАН
309,00074,8.0,ЖДРАЛЕ ЗОРИЦА
309,00074,9.0,ЛОНЧАРЕВИЋ МЛАДЕНКА
309,00074,10.0,ЂУКАНОВИЋ НИКОЛА
309,00074,11.0,БЕЈАТОВИЋ БИЉАНА
309,00074,12.0,РИСТИЋ ДРАГАН
309,01741,1.0,КОВАЧЕВИЋ ЧЕДО
309,01741,2.0,ДАНГУБИЋ АЛЕКСАНДРА
309,01741,3.0,СТОЈАНОВИЋ СПОМЕНКО
309,01741,4.0,ИВАНКОВИЋ ПЕТАР
309,01741,5.0,ЈАЊИЋ МИЛИЈАНА
309,01741,6.0,ГОВЕДАРИЦА МИЛОРАД
309,01741,7.0,МАЉУКАН ПРЕДРАГ
309,01741,8.0,БОШКОВИЋ МИРА
309,01741,9.0,ПЕТРОВИЋ НЕВЕНКА
309,01741,10.0,МИЛИНКОВИЋ ДОБРИСАВ
309,01741,11.0,САМАРЏИЋ МИЛИЦА
309,01741,12.0,ТУПЕША МИЛАН
309,01740,1.0,ГОВЕДАРИЦА ВУКОТА
309,01740,2.0,КОЗИЋ ЉУБИЦА
309,01740,3.0,КОЈИЋ МИРОСЛАВ
309,01740,4.0,БУТУЛИЈА БРАНКО
309,01740,5.0,СТИКИЋ МАРИЈА
309,01740,6.0,ПЕРИШИЋ НИКОЛА
309,01740,7.0,ТАРАНА ЂОКО
309,01740,8.0,ВУКОВИЋ НАДА
309,01740,9.0,КАРАЏИЋ МАРИЈА
309,01740,10.0,БАБИЋ ДРАГАН
309,01740,11.0,СЈЕРАН БИЉА
309,01740,12.0,ВАСИЉЕВИЋ ЈОВАН
309,00440,1.0,ВУЧУРЕВИЋ СЛАВКО
309,00440,2.0,ПЕРИШИЋ БОЈАНА
309,00440,3.0,ГОЛИЈАНИН АЛЕКСАНДАР
309,00440,4.0,НОВОКМЕТ МЛАДЕНКА
309,00440,5.0,БРЕЊО ДРАГАН
309,00440,6.0,БОРОВИЋ СЛАВОЈКА
309,00440,7.0,БЈЕЛОГЛАВ ДЕЈАН
309,00440,8.0,АНДРИЋ ВЛАДАН
309,00440,9.0,ЈАЊУШЕВИЋ САНДРА
309,00440,10.0,ПОЛОГОШ ЗОРАН
309,00008,1.0,BOŠNJAK SVETUMIR
309,00008,2.0,HABUL EMA
309,00008,3.0,MILJKOVIĆ MILICA
309,00008,4.0,TAHIROVIĆ OSMAN
309,00008,5.0,MUJAKIĆ ZIJAD
309,00008,6.0,PIRIĆ HAJRIJA
309,01708,1.0,СИКИМИЋ ДРАГИША
309,01708,2.0,АСАНОВИЋ АЛЕКСАНДРА
309,01708,3.0,МРГУД АЛЕКСАНДАР
309,01708,4.0,ЈАГАЈИЋ СРЂАН
309,01708,5.0,РАДАНОВИЋ-ВАСОВИЋ НЕДА
309,01200,1.0,НИКОЛИЋ ЗОРАН
309,01200,2.0,СЕНИЋ СЛОБОДАНКА
309,01200,3.0,КАПОР ЛАЗАР
309,01200,4.0,ГУЗИНА ЈОВАНА
309,01200,5.0,САНДЕВ СЛАВЧО
309,01200,6.0,КУЉИЋ СТАНКА
309,01200,7.0,БОЉАНОВИЋ СЛАВКО
309,01200,8.0,ДАЧЕВИЋ ИЛИЈА
309,01200,9.0,ТОШОВИЋ АНЂА
309,01200,10.0,ВУКОВИЋ ДАНИЈЕЛА
309,01200,11.0,МИЛАНОВИЋ МАРИЈА
309,01200,12.0,ТЕЛЕБАК ЖАРКО
309,01718,1.0,КРСМАНОВИЋ ЗДРАВКО
309,01718,2.0,ИЛИЋ НАДА
309,01718,3.0,ПАВЛОВИЋ ДРАГАН
309,01718,4.0,ЂОГОВИЋ НЕДА
309,01718,5.0,БУБАЛО СРЂАН
309,01718,6.0,ДОБРОТА ДРАГАНА
309,01718,7.0,ТРКЉА АНЂЕЛКО
309,01718,8.0,КИСИЋ СЛАВЕНКО
309,01718,9.0,ЗЕЛЕНОВИЋ МИЛИЦА
309,01718,10.0,МАЈСТОРОВИЋ МИРКО
309,01718,11.0,МАРКОВИЋ МИРЈАНА
309,01718,12.0,МИЛОЈЕВИЋ ДРАГАН
309,01745,1.0,ЧИХОРИЋ БРАНИМИР
309,01745,2.0,КРЧУМ ЈОВАНКА
309,01745,3.0,ТУРАЊАНИН ДРАГАН
309,01745,4.0,ГАШИЋ МАРИЈА
309,01745,5.0,АЛЕКСИЋ ГЛИГОР
300,00001,1.0,DELIBAJRIĆ AGAN
300,00001,2.0,ŠPIRIĆ SVJETLANA
300,01735,1.0,RAMIĆ EDIN
300,01735,2.0,LOVRIĆ IVANA
300,01735,3.0,BAJRAKTAREVIĆ MURVET
300,01735,4.0,ČAVKA ADMIR
300,01735,5.0,PORČIĆ ELVIRA
300,01735,6.0,OKIĆ MIHNET
300,01735,7.0,BRDARIĆ FRANCISKO
300,01735,8.0,OSMIĆ SANELA
300,01735,9.0,RAMOVIĆ EDINA
300,01735,10.0,DURATOVIĆ MIRSAD
300,01735,11.0,ODOBAŠIĆ DIJANA
300,01735,12.0,NUKIĆ SADMIR
300,01735,13.0,LUGONJA VEDRANA
300,01735,14.0,BOSNIĆ ISMET
300,01735,15.0,IKANOVIĆ EDIN
300,01702,1.0,ЕРИЋ ДРАЖАН
300,01702,2.0,РУДАН ИРЕНА
300,01702,3.0,ШИЈАКОВИЋ ИВАН
300,01702,4.0,ДОМАЗЕТ СЊЕЖАНА
300,01702,5.0,МЛАЂЕНОВИЋ ПЕРО
300,01702,6.0,ЈАКОВЉЕВИЋ БИЉАНА
300,01702,7.0,МИЛОТИЋ МИЛАН
300,01702,8.0,АШКРАБА БРАНКО
300,01722,1.0,КРСТАНОВИЋ ЖАРКО
300,01722,2.0,РИСТИЋ ВЕСНА
300,01722,3.0,КУШЉИЋ ЂУРАЂ
300,01722,4.0,ЗЕЦ ВОЈКА
300,01722,5.0,ЛАЗИЋ ДРАГАН
300,00515,1.0,ВИШКОВИЋ РАДОВАН
300,00515,2.0,ЈУНГИЋ ВЕСНА
300,00515,3.0,ДАВИДОВИЋ ДРАГОЉУБ
300,00515,4.0,ВУКОВИЋ РАДОВАН
300,00515,5.0,СТОЈИЧИЋ ЖЕЉКА
300,00515,6.0,ПЕТРОВИЋ ПЕРО
300,00515,7.0,МИЛОВИЋ СРЂАН
300,00515,8.0,КЕЛЕЧЕВИЋ СЊЕЖАНА
300,00515,9.0,МИЉАНОВИЋ ЉУБИЦА
300,00515,10.0,ЋУРГУЗ ПАНТЕЛИЈА
300,00515,11.0,ПАВЛОВИЋ СЛАВИЦА
300,00515,12.0,ВИДОВИЋ ИГОР
300,00515,13.0,МАРКОВИЋ НОВКА
300,00515,14.0,ВИДАКОВИЋ МАРКО
300,00515,15.0,БЛАГОЈЕВИЋ ВЛАДО
300,00515,16.0,КОВАЧЕВИЋ САЊА
300,00515,17.0,ПАВЛОВИЋ МИЛЕНКО
300,00515,18.0,ПОПОВИЋ СУЗАНА
300,00515,19.0,МАРИНЧИЋ МИЛАН
300,00515,20.0,ТОМИЋ САША
300,00515,21.0,КУЗМАНОВИЋ ВАСИЛИЋ ЗОРИЦА
300,00515,22.0,ПАВИЋ ДАЛИБОР
300,00515,23.0,САВИЋ ДУШИЦА
300,00515,24.0,ПАВЛОВИЋ РАДОМИР
300,00515,25.0,ЈЕРИНИЋ ГОРАН
300,00515,26.0,ДУКИЋ ГОРДАНА
300,00515,27.0,МИРЈАНИЋ ЖЕЉКО
300,00515,28.0,КАЛЕНИЋ ДИЈАНА
300,00515,29.0,ИЛИНЧИЋ ДРАГАН
300,00515,30.0,МРКАЈИЋ МАРКО
300,00515,31.0,РАДУЛОВИЋ НАТАША
300,00515,32.0,ДРАГОСАВЉЕВИЋ СЛАВКО
300,00515,33.0,ЛУКИЋ СЛАВИЦА
300,00515,34.0,МАРИЋ ВЕЉКО
300,00515,35.0,БАЈИЋ ВАЊА
300,00515,36.0,ОБРАДОВИЋ-ПОПОВИЋ РЕНАТА
300,00515,37.0,АМИЏИЋ СРЂАН
300,00515,38.0,МАСЛИЋ РУЖИЦА
300,00515,39.0,ГЛИГОРИЋ ВЛАДО
300,00515,40.0,МИТРОВИЋ ГОРАН
300,00515,41.0,ЈОВАНОВИЋ СЛАВИЦА
300,00515,42.0,ОСТОЈИЋ ВЛАДО
300,00515,43.0,ГУБИЋ ЛУЖИЈА ЈЕЛЕНА
300,00515,44.0,БОЖИЋ АЛЕКСАНДРА
300,00515,45.0,КУЗМИЋ НЕНАД
300,00515,46.0,ТЕГЕЛТИЈА ЗОРАН
300,00515,47.0,МИЋИЋ ПЕТРА
300,00515,48.0,ЛАЗИЋ РАДЕ
300,00515,49.0,ТАМИНЏИЈА ИЛИЈА
300,00515,50.0,МРДА ДАНИЈЕЛА
300,00515,51.0,МАРКОВИЋ ОБРЕН
300,00515,52.0,КРАГУЉ ЉИЉАНА
300,00515,53.0,СЛАДОЈЕ ЂОРЂЕ
300,00515,54.0,БОГДАНОВИЋ ДИЈАНА
300,00515,55.0,ЂЕКАНОВИЋ ДИЈАНА
300,00515,56.0,ЂУРИЋ ДАЛИБОР
300,00515,57.0,РАДОВИЋ БРАНА
300,00515,58.0,ГАРАЧИЋ ГОРАН
300,00515,59.0,ВИДОВИЋ ЗОРА
300,00515,60.0,ЛУКИЋ ЈАСНА
300,00515,61.0,ЈЕФТИЋ СИНИША
300,00515,62.0,ЧАНЧАР ЈЕЛЕНА
300,00515,63.0,ЈОВАНОВИЋ СВЕТОЗАР
300,00515,64.0,МАРИНКОВИЋ ДАЛИБОРКА
300,00515,65.0,ЛИХОВИЋ ГОРДАНА
300,00515,66.0,РИСТИЋ МОМИР
300,00515,67.0,ПЕТКОВИЋ СПОМЕНКА
300,00515,68.0,ШУМАН ЈОВИЦА
300,00515,69.0,МАРКОВИЋ БИЉАНА
300,00515,70.0,ЛАКИЋ ВАЛЕРИЈА
300,00515,71.0,КОВАЧ МИЛАН
300,00515,72.0,ЛОВРИЋ МИЛИЦА
300,00515,73.0,ВИДИЋ БОЈАН
300,00515,74.0,БОШКОВИЋ ДАНКА
300,00515,75.0,НИКОЛИЋ АНКА
300,00515,76.0,ЦВИЈЕТИНОВИЋ САВО
300,00515,77.0,ЂЕРИЋ ИВАНА
300,00515,78.0,ПЕЈОВИЋ БОЈАН
300,00515,79.0,КУРИЏА ДРЕНА
300,00515,80.0,МАЛИЋ СВЈЕТЛАНА
300,00515,81.0,ЛУКИЋ ЉУБИША
300,00515,82.0,МАРИНОВИЋ МИЛАНА
300,00515,83.0,ГРАХОВАЦ УРОШ
300,00515,84.0,КАЛАБИЋ ДРАГО
300,00515,85.0,ЂУКИЋ ДРЕНА
300,00515,86.0,БОЖИЋ РАЈКО
300,00515,87.0,БУБИЋ РАДЕНКО
300,00515,88.0,ТЕШАНОВИЋ ГОРДАНА
300,00515,89.0,ДЕСПИЋ КРИСТИНА
300,00515,90.0,ВУКОВИЋ ЧЕДО
300,00515,91.0,ШАКОТИЋ НАДА
300,00515,92.0,ЧОЛИЋ МАРКО
300,00515,93.0,МИХАЈЛОВИЋ ИВАНА
300,00515,94.0,ЗЕМУН ГОРАН
300,00515,95.0,ЂУРАНОВИЋ ЉУБОМИР
300,00515,96.0,ПАЈИЋ ВЕРА
300,00515,97.0,ЖДРАЛЕ СЛАВКО
300,00515,98.0,ТРАМПИЋ ГОРДАНА
300,00515,99.0,БОДИРОГИЋ НЕНАД
300,00515,100.0,КРАЉЕВИЋ МИРОСЛАВ
300,01704,1.0,AHMETOVIĆ AHMET
300,01704,2.0,DAVIDOVIĆ IVANA
300,01704,3.0,ILIŠKOVIĆ BOJAN
300,00074,1.0,ЂОКИЋ ПЕТАР
300,00074,2.0,ГОЈКОВИЋ ЗДЕНКА
300,00074,3.0,РИСТИЋ ДРАГАН
300,00074,4.0,ПРОТИЋ СЛОБОДАН
300,00074,5.0,ДРИНИЋ ДОБРИЛА
300,00074,6.0,САВАНОВИЋ МИЛЕНКО
300,00074,7.0,ЗЛАТКОВИЋ ГОРАНА
300,00074,8.0,АЋИМОВИЋ БУДИМИР
300,00074,9.0,ДОРИЋ АНДРЕА
300,00074,10.0,ТОДОРОВИЋ ГОРАН
300,00074,11.0,ТОДОРОВИЋ МИРЈАНА
300,00074,12.0,ТОДОРОВИЋ СРЂАН
300,00074,13.0,ТАДИЋ ЗОРИЦА
300,00074,14.0,МИЉАТОВИЋ БРАНЕ
300,00074,15.0,РАЧИЋ ЖАНА
300,00074,16.0,МАРИЋ РИСТО
300,00074,17.0,НЕДИЋ СВЕТЛАНА
300,00074,18.0,ВУКОТИЋ МОМЧИЛО
300,00074,19.0,ДЕСАНЧИЋ ДАРКО
300,00074,20.0,БАТИНИЋ АНКИЦА
300,00074,21.0,ЂЕРМАНОВИЋ ДУШКО
300,01741,1.0,ШУКАЛО АДАМ
300,01741,2.0,ПЕТРИЋ НЕДА
300,01741,3.0,БОСАНЧИЋ БОРАН
300,01741,4.0,СРЕДИЋ СВЈЕТЛАНА
300,01741,5.0,ПОПОВИЋ ЂОРЂЕ
300,01741,6.0,ЈАРИЋ СОЊА
300,01741,7.0,ЧАВИЋ МИЛЕ
300,01741,8.0,ДУЈАКОВИЋ СЛАВЕН
300,01741,9.0,СТЕВАНОВИЋ СПОМЕНКА
300,01741,10.0,СТОЈАНОВИЋ СПОМЕНКО
300,01741,11.0,ЈУСУПОВИЋ ЗОРИЦА
300,01741,12.0,КОНДИЋ МИЛОРАД
300,01741,13.0,ЖАРИЋ БОЈАНА
300,01741,14.0,ЈАНКОВИЋ ВЛАДИМИР
300,01741,15.0,ЧВОРО МИЛЕНА
300,01741,16.0,НЕШИЋ НЕНАД
300,01741,17.0,БОШКОВИЋ МИРА
300,01741,18.0,ПОПАДИЋ РАДОМИР
300,01741,19.0,РОСИЋ ПРЕДРАГ
300,01741,20.0,БАРИЧАНИН РАДА
300,01741,21.0,СУШИЋ САША
300,01741,22.0,МИТРОВИЋ МИЛЕНКО
300,01741,23.0,ПАНИЋ РАНКИЦА
300,01741,24.0,ВУЈИЋ МИЛИЈАН
300,01741,25.0,ИВАНКОВИЋ ПЕТАР
300,01741,26.0,ПАЈИЋ ОГЊАНКА
300,01741,27.0,СТАЈИЋ СНЕЖАНА
300,01741,28.0,СТОЈИЋ СЛАВКО
300,01741,29.0,ЈЕЛИЋ ВЕРА
300,01741,30.0,БЕРЈАН ДЕЈАН
300,01741,31.0,ТОВИРАЦ МИХАЈЛО
300,01741,32.0,ПАНИЋ ДАЛИБОР
300,01741,33.0,БАЛАБАН АЛЕКСАНДРА
300,01741,34.0,ПРЕДОЈЕВИЋ РАЈКО
300,01276,1.0,ILIĆ DRAGUTIN
300,01276,2.0,MARKOVIĆ LIDIJA
300,01276,3.0,STANIĆ RADOVAN
300,01276,2.0,MILOVANOVIĆ RADA
300,01276,3.0,PAZARAC SADIK
300,01740,1.0,СТЕВАНЧЕВИЋ ИЛИЈА
300,01740,2.0,КАРАЏИЋ-ЈОВИЧЕВИЋ СОЊА
300,01740,3.0,МИХАЈИЛИЦА МИЛАНКО
300,01740,4.0,МИРКИЋ ЛАЗАР
300,01740,5.0,ЛУКИЋ ДАЛИБОРКА
300,01740,6.0,ТОДОРОВИЋ АНКА
300,01740,7.0,ВАСИЉЕВИЋ ЈОВАН
300,01740,8.0,БОЖИЋ СЊЕЖАНА
300,01740,9.0,ЂУРИЋ ПЕРО
300,01740,10.0,ДРАГИШИЋ МАРИНКО
300,01740,11.0,НИКОЛИЋ СЛАЂАНА
300,01740,12.0,ГЛАМОЧАК НЕДЕЉКО
300,01740,13.0,ПЕТКОВИЋ СИЛВАНА
300,01740,14.0,ВУКОВИЋ БОРИСЛАВ
300,01740,15.0,НОВАРЛИЋ ТАЊА
300,01740,16.0,ГАВРИЋ МИЛАН
300,01740,17.0,КАЈКУТ МИРЕЛА
300,01740,18.0,СИМИЋ БЛАГОЈЕ
300,01740,19.0,ВУКОВИЋ НАДА
300,01740,20.0,ВУКЕЉИЋ ЈОВО
300,01740,21.0,ВИНЧИЋ МИРА
300,00440,1.0,БРЧКАЛО МИРОСЛАВ
300,00440,2.0,ЧЕКИЋ ДИАНА
300,00440,3.0,РИСТИЋ МИЛЕНКО
300,00440,4.0,МОРАВАЦ-БАБИЋ СМИЉАНА
300,00440,5.0,ТОМИЋ РАДИЈА
300,00440,6.0,МАЉЧИЋ МИШО
300,00440,7.0,ЕЛЧИЈА ЈЕЛЕНА
300,00440,8.0,БРЕЊО ДРАГАН
300,00440,9.0,ПАВЛОВИЋ НИКОЛА
300,00440,10.0,СТОЈАНОВИЋ СНЕЖАНА
300,00440,11.0,ТОМИЋ МЛАДЕН
300,00440,12.0,КЕЊИЋ КОВИЉКА
300,00440,13.0,ШИКМАН ПЕТАР
300,00440,14.0,БАЊАЦ ЉУБИЦА
300,00440,15.0,НОВАКОВИЋ РАДИВОЈЕ
300,00440,16.0,ПЕРИШИЋ БОЈАНА
300,00440,17.0,БОРОЈЕВИЋ РАДЕНКО
300,00440,18.0,БИЈЕЛАЦ НАТАША
300,00440,19.0,БРОЋИЛО ДРАГАНА
300,00440,20.0,ГРАБОВИЋ-СТОЈНИЋ АНКА
300,00008,1.0,ZAHIROVIĆ AMIR
300,00008,2.0,RAJČEVIĆ KATARINA
300,00008,3.0,MEHOLJIĆ HAKIJA
300,00008,4.0,TOPIĆ RADOMIR
300,00008,5.0,PAŠALIĆ AZRA
300,00008,6.0,HUSEINBAŠIĆ ELMIR
300,00008,7.0,ĐURIĆ BRANKA
300,00008,8.0,BANDA IZET
300,00008,9.0,BARAĆ LJILJANA
300,00008,10.0,KOČAN EMIR
300,00036,1.0,ADAMOVIĆ DUŠAN
300,00036,2.0,SAVČIĆ BILJANA
300,00036,3.0,MIRKOVIĆ DRAGAN
300,01744,1.0,PILIČIĆ ZORAN
300,01744,2.0,ZOVKO TANJA
300,01744,3.0,KAMENJAŠEVIĆ IVO
300,01708,1.0,КЕСЕРОВИЋ ДРАГОМИР
300,01708,2.0,ЛИГКА СТАНИСЛАВА
300,01708,3.0,СИКИМИЋ ДРАГИША
300,01708,4.0,ЛАЈИЋ ДРАГОЈА
300,01708,5.0,ВУЧАНОВИЋ НЕВЕНА
300,01708,6.0,ЈОВИЧИЋ МИЛАДИН
300,01708,7.0,МИЛОШЕВИЋ ДРАГО
300,01708,8.0,РАНКИЋ БИЉАНА
300,01708,9.0,ЗОРИЋ ДУШКА
300,01708,10.0,БЈЕЛОШЕВИЋ АНДРИЈА
300,01708,11.0,МИЛАДИНОВИЋ НИКОЛИНА
300,01708,12.0,САВИЋ ДРАГИША
300,01708,13.0,КЉЕЧАНИН АЛЕКСАНДРА
300,01708,14.0,ЂУРИЋ ТИХОМИР
300,01708,15.0,МАКСИЋ МИЛАНКО
300,01708,16.0,ЈОВАНИЋ ЛОРЕДАНА
300,01708,17.0,ГАЗИБАРИЋ ЗОРАН
300,01708,18.0,ПЕУЛИЋ ЉУБИНКА
300,01708,19.0,ИНЂИЋ ДРАГО
300,01708,20.0,ЛУГОЊИЋ РИСТО
300,01717,1.0,NARANČIĆ NEBOJŠA
300,01717,2.0,MIJATOVIĆ VESNA
300,01717,3.0,VUČIĆ SLAVIŠA
300,01717,4.0,KISJAN MIRJANA
300,01717,5.0,PERIĆ VINKO
300,01717,6.0,VATOVEC SANDRA
300,01717,7.0,TOMAŠ PERO
300,01717,8.0,GIBAČA STOJANKA
300,01717,9.0,ROMANO DANIEL
300,01717,10.0,SKAKIĆ ANGELINA
300,01717,11.0,RAJIĆ NEMANJA
300,01717,12.0,VRANIĆ ADRIJANA
300,00769,1.0,TOMLJANOVIĆ TOMISLAV
300,00769,2.0,GAVRIĆ IVANKA
300,00769,3.0,BARIŠIĆ JOZO
300,00769,4.0,MIJATOVIĆ EVA
300,00769,5.0,KOZINA ANTE
300,00769,6.0,BURIĆ ZRINKA
300,00769,7.0,ZIRDUM IVICA
300,00769,8.0,MRKALJ PETAR
300,01200,1.0,РАНКИЋ ПЕТКО
300,01200,2.0,ДАВИДОВИЋ-ТОШИЋ ЗОРАНА
300,01200,3.0,ТИМАРАЦ БИЉАНА
300,01200,4.0,МАТИЈЕВИЋ МИЛЕ
300,01200,5.0,САНДЕВ СЛАВЧО
300,01200,6.0,ПЕРИЋ МЛАДЕНКА
300,01200,7.0,ТАНАСИЋ БРАНКА
300,01200,8.0,БЛАГОЈЕВИЋ БОЈАН
300,01200,9.0,ЈОВИЋ ИВАНА
300,01200,10.0,ТОМИЋ НАТАША
300,01200,11.0,ЗУРОВАЦ ДУШАН
300,01752,1.0,ŠUŠKALO SLOBODAN
300,01752,2.0,BRKOVIĆ NATAŠA
300,01752,3.0,IBRAKOVIĆ JASMIN
300,01752,4.0,ĐURKOVIĆ NINA
300,01752,5.0,IBRAHIMOVIĆ MUNIB
300,01752,6.0,KARIĆ ALMA
300,01699,1.0,ŠPIRIĆ VEDRANKO
300,01699,2.0,BRAJIĆ BRANKA
300,01699,3.0,PAVLOVIĆ MARIJO
300,01718,1.0,ЈАНДРИЋ КРСТО
300,01718,2.0,АНДРИЋ ЗОРКА
300,01718,3.0,ЧАВИЋ ДРАГАН
300,01718,4.0,ГЛИШИЋ САЊА
300,01718,5.0,МИЛИЋЕВИЋ ЂОРЂЕ
300,01718,6.0,ИЛИЋ НАДА
300,01718,7.0,ЋУЛУМ ТОДЕ
300,01718,8.0,ПОПОВИЋ МИЛАН
300,01718,9.0,ТРАПАРА ТАЊА
300,01718,10.0,СУБОТИЋ МИРКО
300,01718,11.0,ТАТОМИР НИКОЛИНА
300,01718,12.0,ФРАЊИЋ ЖЕЉКО
300,01718,13.0,МАНОЈЛОВИЋ СВЕТЛАНА
300,01718,14.0,ПАВЛОВИЋ ДРАГАН
300,01718,15.0,ПАВЛОВИЋ КРЕШИМИР
300,01718,16.0,РУЖИЧИЋ ЗОРА
300,01718,17.0,СТЕВАНОВИЋ МОМЧИЛО
300,01718,18.0,ЛОВРЕН НЕВЕНКА
300,01718,19.0,КОКИЋ РАДОСЛАВ
300,01718,20.0,ЋУРКОВИЋ АЛЕКСАНДАР
300,01745,1.0,МИЛОШЕВИЋ БРАНЕ
300,01745,2.0,ИЛИЋ ДРАГАНА
300,01745,3.0,МАСТИЛО ЗОРАН
300,01745,4.0,МАУНАГА ДРАЖЕН
300,01745,5.0,АЛЕКСИЋ МИРА
300,01745,6.0,МАЛЕТИЋ ЉУБО
300,01745,7.0,НОВАКОВИЋ ДУШАНКА
300,00073,1.0,VIDOVIĆ IGOR
300,00073,2.0,VIDOVIĆ GORDANA
