Biračko mjesto:,municipality_ID,party,values
155A015,155,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
155A015,155,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
155A015,155,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
155A015,155,STRANKA KOKUZA - SKOK,2
155A016,155,BPS - SEFER HALILOVIĆ,14
155A016,155,STRANKA ZA BOSNU I HERCEGOVINU,51
155A016,155,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,76
155A016,155,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
155A016,155,DEMOKRATSKA STRANKA INVALIDA BIH,0
155A016,155,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
155A016,155,SDA - STRANKA DEMOKRATSKE AKCIJE,281
155A016,155,NARODNA STRANKA RADOM ZA BOLJITAK,10
155A016,155,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,3
155A016,155,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
155A016,155,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
155A016,155,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
155A016,155,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
155A016,155,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,108
155A016,155,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
155A016,155,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
155A016,155,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
155A016,155,STRANKA KOKUZA - SKOK,10
155A017,155,BPS - SEFER HALILOVIĆ,13
155A017,155,STRANKA ZA BOSNU I HERCEGOVINU,50
155A017,155,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,124
155A017,155,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
155A017,155,DEMOKRATSKA STRANKA INVALIDA BIH,0
155A017,155,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,6
155A017,155,SDA - STRANKA DEMOKRATSKE AKCIJE,121
155A017,155,NARODNA STRANKA RADOM ZA BOLJITAK,7
155A017,155,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,12
155A017,155,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,7
155A017,155,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,3
155A017,155,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,3
155A017,155,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
155A017,155,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,102
155A017,155,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
155A017,155,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,2
155A017,155,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
155A017,155,STRANKA KOKUZA - SKOK,7
155A018,155,BPS - SEFER HALILOVIĆ,8
155A018,155,STRANKA ZA BOSNU I HERCEGOVINU,32
155A018,155,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,126
155A018,155,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,4
155A018,155,DEMOKRATSKA STRANKA INVALIDA BIH,0
155A018,155,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
155A018,155,SDA - STRANKA DEMOKRATSKE AKCIJE,82
155A018,155,NARODNA STRANKA RADOM ZA BOLJITAK,23
155A018,155,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,6
155A018,155,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
155A018,155,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
155A018,155,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
155A018,155,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
155A018,155,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,86
155A018,155,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
155A018,155,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,1
155A018,155,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,5
155A018,155,STRANKA KOKUZA - SKOK,4
155A019,155,BPS - SEFER HALILOVIĆ,6
155A019,155,STRANKA ZA BOSNU I HERCEGOVINU,48
155A019,155,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,135
155A019,155,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,8
155A019,155,DEMOKRATSKA STRANKA INVALIDA BIH,0
155A019,155,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
155A019,155,SDA - STRANKA DEMOKRATSKE AKCIJE,115
155A019,155,NARODNA STRANKA RADOM ZA BOLJITAK,16
155A019,155,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,10
155A019,155,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,3
155A019,155,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
155A019,155,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,3
155A019,155,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
155A019,155,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,70
155A019,155,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
155A019,155,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,4
155A019,155,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
155A019,155,STRANKA KOKUZA - SKOK,7
155A020,155,BPS - SEFER HALILOVIĆ,15
155A020,155,STRANKA ZA BOSNU I HERCEGOVINU,28
155A020,155,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,120
155A020,155,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,5
155A020,155,DEMOKRATSKA STRANKA INVALIDA BIH,1
155A020,155,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
155A020,155,SDA - STRANKA DEMOKRATSKE AKCIJE,122
155A020,155,NARODNA STRANKA RADOM ZA BOLJITAK,13
155A020,155,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
155A020,155,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,1
155A020,155,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
155A020,155,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
155A020,155,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
155A020,155,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,109
155A020,155,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,4
155A020,155,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,2
155A020,155,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
155A020,155,STRANKA KOKUZA - SKOK,9
155A021,155,BPS - SEFER HALILOVIĆ,16
155A021,155,STRANKA ZA BOSNU I HERCEGOVINU,47
155A021,155,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,80
155A021,155,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
155A021,155,DEMOKRATSKA STRANKA INVALIDA BIH,0
155A021,155,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
155A021,155,SDA - STRANKA DEMOKRATSKE AKCIJE,190
155A021,155,NARODNA STRANKA RADOM ZA BOLJITAK,12
155A021,155,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,6
155A021,155,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,2
155A021,155,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
155A021,155,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,6
155A021,155,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
155A021,155,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,107
155A021,155,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,3
155A021,155,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,1
155A021,155,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
155A021,155,STRANKA KOKUZA - SKOK,11
155A022,155,BPS - SEFER HALILOVIĆ,7
155A022,155,STRANKA ZA BOSNU I HERCEGOVINU,22
155A022,155,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,63
155A022,155,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,3
155A022,155,DEMOKRATSKA STRANKA INVALIDA BIH,1
155A022,155,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,9
155A022,155,SDA - STRANKA DEMOKRATSKE AKCIJE,221
155A022,155,NARODNA STRANKA RADOM ZA BOLJITAK,11
155A022,155,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,4
155A022,155,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,1
155A022,155,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
155A022,155,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
155A022,155,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
155A022,155,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,91
155A022,155,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
155A022,155,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,2
155A022,155,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
155A022,155,STRANKA KOKUZA - SKOK,6
155A023,155,BPS - SEFER HALILOVIĆ,27
155A023,155,STRANKA ZA BOSNU I HERCEGOVINU,15
155A023,155,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,76
155A023,155,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,8
155A023,155,DEMOKRATSKA STRANKA INVALIDA BIH,0
155A023,155,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
155A023,155,SDA - STRANKA DEMOKRATSKE AKCIJE,119
155A023,155,NARODNA STRANKA RADOM ZA BOLJITAK,9
155A023,155,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,2
155A023,155,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,3
155A023,155,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
155A023,155,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,3
155A023,155,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
155A023,155,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,83
155A023,155,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
155A023,155,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
155A023,155,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
155A023,155,STRANKA KOKUZA - SKOK,11
155A024,155,BPS - SEFER HALILOVIĆ,8
155A024,155,STRANKA ZA BOSNU I HERCEGOVINU,41
155A024,155,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,140
155A024,155,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1
155A024,155,DEMOKRATSKA STRANKA INVALIDA BIH,1
155A024,155,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,6
155A024,155,SDA - STRANKA DEMOKRATSKE AKCIJE,58
155A024,155,NARODNA STRANKA RADOM ZA BOLJITAK,10
155A024,155,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,8
155A024,155,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
155A024,155,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
155A024,155,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
155A024,155,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
155A024,155,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,50
155A024,155,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
155A024,155,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,1
155A024,155,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
155A024,155,STRANKA KOKUZA - SKOK,6
155A025,155,BPS - SEFER HALILOVIĆ,5
155A025,155,STRANKA ZA BOSNU I HERCEGOVINU,23
155A025,155,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,76
155A025,155,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
155A025,155,DEMOKRATSKA STRANKA INVALIDA BIH,1
155A025,155,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
155A025,155,SDA - STRANKA DEMOKRATSKE AKCIJE,57
155A025,155,NARODNA STRANKA RADOM ZA BOLJITAK,6
155A025,155,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,8
155A025,155,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
155A025,155,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
155A025,155,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
155A025,155,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
155A025,155,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,45
155A025,155,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
155A025,155,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
155A025,155,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
155A025,155,STRANKA KOKUZA - SKOK,3
156A000,156,BPS - SEFER HALILOVIĆ,0
156A000,156,STRANKA ZA BOSNU I HERCEGOVINU,0
156A000,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0
156A000,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
156A000,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A000,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A000,156,SDA - STRANKA DEMOKRATSKE AKCIJE,0
156A000,156,NARODNA STRANKA RADOM ZA BOLJITAK,0
156A000,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
156A000,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
156A000,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A000,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A000,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A000,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
156A000,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
156A000,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
156A000,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A000,156,STRANKA KOKUZA - SKOK,0
156A001,156,BPS - SEFER HALILOVIĆ,1
156A001,156,STRANKA ZA BOSNU I HERCEGOVINU,1
156A001,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,47
156A001,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,125
156A001,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A001,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A001,156,SDA - STRANKA DEMOKRATSKE AKCIJE,6
156A001,156,NARODNA STRANKA RADOM ZA BOLJITAK,36
156A001,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
156A001,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,5
156A001,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A001,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A001,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A001,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,7
156A001,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
156A001,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,68
156A001,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A001,156,STRANKA KOKUZA - SKOK,4
156A002,156,BPS - SEFER HALILOVIĆ,2
156A002,156,STRANKA ZA BOSNU I HERCEGOVINU,8
156A002,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,66
156A002,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,115
156A002,156,DEMOKRATSKA STRANKA INVALIDA BIH,1
156A002,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A002,156,SDA - STRANKA DEMOKRATSKE AKCIJE,5
156A002,156,NARODNA STRANKA RADOM ZA BOLJITAK,29
156A002,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,5
156A002,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,3
156A002,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
156A002,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A002,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A002,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,16
156A002,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,3
156A002,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,54
156A002,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A002,156,STRANKA KOKUZA - SKOK,5
156A003,156,BPS - SEFER HALILOVIĆ,1
156A003,156,STRANKA ZA BOSNU I HERCEGOVINU,4
156A003,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,55
156A003,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,126
156A003,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A003,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A003,156,SDA - STRANKA DEMOKRATSKE AKCIJE,3
156A003,156,NARODNA STRANKA RADOM ZA BOLJITAK,33
156A003,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,2
156A003,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,4
156A003,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A003,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A003,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A003,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,10
156A003,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
156A003,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,74
156A003,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
156A003,156,STRANKA KOKUZA - SKOK,6
156A004,156,BPS - SEFER HALILOVIĆ,0
156A004,156,STRANKA ZA BOSNU I HERCEGOVINU,0
156A004,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,5
156A004,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,228
156A004,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A004,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A004,156,SDA - STRANKA DEMOKRATSKE AKCIJE,0
156A004,156,NARODNA STRANKA RADOM ZA BOLJITAK,10
156A004,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,2
156A004,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
156A004,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A004,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A004,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A004,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
156A004,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
156A004,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,85
156A004,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A004,156,STRANKA KOKUZA - SKOK,3
156A005,156,BPS - SEFER HALILOVIĆ,0
156A005,156,STRANKA ZA BOSNU I HERCEGOVINU,0
156A005,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0
156A005,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,157
156A005,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A005,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A005,156,SDA - STRANKA DEMOKRATSKE AKCIJE,0
156A005,156,NARODNA STRANKA RADOM ZA BOLJITAK,6
156A005,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
156A005,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
156A005,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A005,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A005,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A005,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
156A005,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
156A005,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,29
156A005,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A005,156,STRANKA KOKUZA - SKOK,0
156A006,156,BPS - SEFER HALILOVIĆ,0
156A006,156,STRANKA ZA BOSNU I HERCEGOVINU,0
156A006,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0
156A006,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,91
156A006,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A006,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A006,156,SDA - STRANKA DEMOKRATSKE AKCIJE,0
156A006,156,NARODNA STRANKA RADOM ZA BOLJITAK,0
156A006,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
156A006,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
156A006,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A006,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A006,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A006,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
156A006,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
156A006,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,8
156A006,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A006,156,STRANKA KOKUZA - SKOK,0
156A007,156,BPS - SEFER HALILOVIĆ,5
156A007,156,STRANKA ZA BOSNU I HERCEGOVINU,10
156A007,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,53
156A007,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,176
156A007,156,DEMOKRATSKA STRANKA INVALIDA BIH,1
156A007,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A007,156,SDA - STRANKA DEMOKRATSKE AKCIJE,7
156A007,156,NARODNA STRANKA RADOM ZA BOLJITAK,30
156A007,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
156A007,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,5
156A007,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A007,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A007,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
