Biračko mjesto:,municipality_ID,candidate,votes
045B008,045,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,0.0
045B008,045,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
045B008,045,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,1.0
045B008,045,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
045B008,045,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
045B008,045,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,34.0
045B008,045,ДОДИК МИЛОРАД - СНСД - ДНС - СП,62.0
045B008,045,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
045B008,045,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
045B008,045,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
045B009,045,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
045B009,045,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
045B009,045,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
045B009,045,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
045B009,045,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
045B009,045,KRNDELJ IVAN - HSS - NHI,0.0
045B009,045,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
045B009,045,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
045B009,045,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
045B009,045,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,0.0
045B009,045,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
045B009,045,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,3.0
045B009,045,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
045B009,045,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
045B009,045,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,36.0
045B009,045,ДОДИК МИЛОРАД - СНСД - ДНС - СП,46.0
045B009,045,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
045B009,045,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
045B009,045,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
045B010,045,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
045B010,045,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
045B010,045,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,1.0
045B010,045,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
045B010,045,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
045B010,045,KRNDELJ IVAN - HSS - NHI,0.0
045B010,045,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
045B010,045,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,1.0
045B010,045,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
045B010,045,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,7.0
045B010,045,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
045B010,045,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,1.0
045B010,045,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
045B010,045,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
045B010,045,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,148.0
045B010,045,ДОДИК МИЛОРАД - СНСД - ДНС - СП,244.0
045B010,045,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
045B010,045,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
045B010,045,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
054B000,054,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
054B000,054,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
054B000,054,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
054B000,054,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
054B000,054,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
054B000,054,KRNDELJ IVAN - HSS - NHI,0.0
054B000,054,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
054B000,054,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
054B000,054,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
054B000,054,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,0.0
054B000,054,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
054B000,054,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
054B000,054,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
054B000,054,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
054B000,054,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,0.0
054B000,054,ДОДИК МИЛОРАД - СНСД - ДНС - СП,0.0
054B000,054,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
054B000,054,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
054B000,054,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
054B001,054,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
054B001,054,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
054B001,054,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
054B001,054,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
054B001,054,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
054B001,054,KRNDELJ IVAN - HSS - NHI,0.0
054B001,054,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
054B001,054,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
054B001,054,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
054B001,054,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,9.0
054B001,054,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
054B001,054,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
054B001,054,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
054B001,054,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
054B001,054,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,139.0
054B001,054,ДОДИК МИЛОРАД - СНСД - ДНС - СП,79.0
054B001,054,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
054B001,054,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
054B001,054,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
054B002,054,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,3.0
054B002,054,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,4.0
054B002,054,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,23.0
054B002,054,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
054B002,054,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,102.0
054B002,054,KRNDELJ IVAN - HSS - NHI,0.0
054B002,054,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
054B002,054,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
054B002,054,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
054B002,054,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,0.0
054B002,054,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
054B002,054,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
054B002,054,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,4.0
054B002,054,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
054B002,054,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,13.0
054B002,054,ДОДИК МИЛОРАД - СНСД - ДНС - СП,0.0
054B002,054,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
054B002,054,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
054B002,054,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
054B003,054,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
054B003,054,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
054B003,054,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,2.0
054B003,054,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
054B003,054,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
054B003,054,KRNDELJ IVAN - HSS - NHI,0.0
054B003,054,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
054B003,054,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,4.0
054B003,054,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
054B003,054,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,3.0
054B003,054,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
054B003,054,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
054B003,054,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,1.0
054B003,054,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,1.0
054B003,054,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,172.0
054B003,054,ДОДИК МИЛОРАД - СНСД - ДНС - СП,212.0
054B003,054,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
054B003,054,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1.0
054B003,054,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
054B004,054,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
054B004,054,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
054B004,054,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
054B004,054,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
054B004,054,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
054B004,054,KRNDELJ IVAN - HSS - NHI,0.0
054B004,054,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
054B004,054,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,1.0
054B004,054,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
054B004,054,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,1.0
054B004,054,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
054B004,054,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,1.0
054B004,054,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
054B004,054,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
054B004,054,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,149.0
054B004,054,ДОДИК МИЛОРАД - СНСД - ДНС - СП,216.0
054B004,054,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
054B004,054,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
054B004,054,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
054B005,054,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
054B005,054,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
054B005,054,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
054B005,054,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
054B005,054,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
054B005,054,KRNDELJ IVAN - HSS - NHI,0.0
054B005,054,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
054B005,054,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
054B005,054,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
054B005,054,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,10.0
054B005,054,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
054B005,054,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,2.0
054B005,054,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
054B005,054,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
054B005,054,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,203.0
054B005,054,ДОДИК МИЛОРАД - СНСД - ДНС - СП,190.0
054B005,054,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
054B005,054,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
054B005,054,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
054B006,054,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
054B006,054,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
054B006,054,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
054B006,054,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
054B006,054,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
054B006,054,KRNDELJ IVAN - HSS - NHI,0.0
054B006,054,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
054B006,054,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
054B006,054,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
054B006,054,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,2.0
054B006,054,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
054B006,054,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
054B006,054,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
054B006,054,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
054B006,054,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,195.0
054B006,054,ДОДИК МИЛОРАД - СНСД - ДНС - СП,177.0
054B006,054,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
054B006,054,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
054B006,054,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
054B007,054,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
054B007,054,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
054B007,054,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
054B007,054,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
054B007,054,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
054B007,054,KRNDELJ IVAN - HSS - NHI,0.0
054B007,054,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
054B007,054,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
054B007,054,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
054B007,054,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,10.0
054B007,054,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
054B007,054,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
054B007,054,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
054B007,054,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
054B007,054,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,344.0
054B007,054,ДОДИК МИЛОРАД - СНСД - ДНС - СП,157.0
054B007,054,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
054B007,054,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
054B007,054,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
054B008,054,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
054B008,054,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
054B008,054,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
054B008,054,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
054B008,054,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
054B008,054,KRNDELJ IVAN - HSS - NHI,0.0
054B008,054,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
054B008,054,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
054B008,054,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
054B008,054,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,1.0
054B008,054,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
054B008,054,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
054B008,054,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
054B008,054,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
054B008,054,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,191.0
054B008,054,ДОДИК МИЛОРАД - СНСД - ДНС - СП,233.0
054B008,054,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
054B008,054,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
054B008,054,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
054B009,054,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
054B009,054,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
054B009,054,SULJKANOVIĆ ENES - SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
054B009,054,KAMENJAŠEVIĆ IVO - HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
054B009,054,HAFIZOVIĆ ŠEVKET - SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
054B009,054,KRNDELJ IVAN - HSS - NHI,0.0
054B009,054,МРГАН ДРАГАН - NARODNA STRANKA RADOM ZA BOLJITAK,0.0
054B009,054,ВЛАЈКИ ЕМИЛ - НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
054B009,054,DRAGIČEVIĆ SLAVKO - SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0.0
054B009,054,ЂУРЂЕВИЋ ДРАГАН - СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,1.0
054B009,054,HAMIDOVIĆ BESIM - STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
054B009,054,КАЛИНИЋ ДРАГАН - САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
054B009,054,NUKIĆ SADMIR - SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
054B009,054,МАТИЋ ГОРАН - МАТИЋ ГОРАН - НЕЗАВИСНИ КАНДИДАТ,0.0
054B009,054,ТАДИЋ ОГЊЕН - КОАЛИЦИJА ЗАJЕДНО ЗА СРПСКУ,194.0
054B009,054,ДОДИК МИЛОРАД - СНСД - ДНС - СП,72.0
054B009,054,MATIĆ ŽELJKO - HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
054B009,054,SULEJMANOVIĆ BEGO - LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0.0
054B009,054,KNEŽEVIĆ LJILJANA - KOALICIJA PREOKRET: GDS BIH I NEP BIH,0.0
054B010A,054,DELIBAJRIĆ AGAN - BPS - SEFER HALILOVIĆ,0.0
054B010A,054,MURSELOVIĆ MUHAREM - STRANKA ZA BOSNU I HERCEGOVINU,0.0
