Election,Election Unit,Type,Party,Votes
parliament_fbih,403,POTVRÐENI,HSS - NHI,0
parliament_fbih,403,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
parliament_fbih,403,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,0
parliament_fbih,403,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_fbih,403,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
parliament_fbih,403,POTVRÐENI,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,402,POŠTOM,BPS - SEFER HALILOVIĆ,15
parliament_fbih,402,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,102
parliament_fbih,402,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,171
parliament_fbih,402,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,2
parliament_fbih,402,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,9
parliament_fbih,402,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,97
parliament_fbih,402,POŠTOM,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_fbih,402,POŠTOM,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,5
parliament_fbih,402,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,99
parliament_fbih,402,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,21
parliament_fbih,402,POŠTOM,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
parliament_fbih,402,POŠTOM,KOALICIJA PREOKRET: GDS BIH I NEP BIH,5
parliament_fbih,402,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,319
parliament_fbih,402,POŠTOM,HSS - NHI,78
parliament_fbih,402,POŠTOM,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,250
parliament_fbih,402,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,10
parliament_fbih,402,POŠTOM,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
parliament_fbih,402,POŠTOM,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
parliament_fbih,402,POŠTOM,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,402,ODUSTVO,BPS - SEFER HALILOVIĆ,3
parliament_fbih,402,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,17
parliament_fbih,402,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,49
parliament_fbih,402,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,3
parliament_fbih,402,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,4
parliament_fbih,402,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,32
parliament_fbih,402,ODUSTVO,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_fbih,402,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
parliament_fbih,402,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,11
parliament_fbih,402,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
parliament_fbih,402,ODUSTVO,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,3
parliament_fbih,402,ODUSTVO,KOALICIJA PREOKRET: GDS BIH I NEP BIH,1
parliament_fbih,402,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,56
parliament_fbih,402,ODUSTVO,HSS - NHI,2
parliament_fbih,402,ODUSTVO,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,26
parliament_fbih,402,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,3
parliament_fbih,402,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,5
parliament_fbih,402,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,3
parliament_fbih,402,ODUSTVO,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,402,POTVRÐENI,BPS - SEFER HALILOVIĆ,1
parliament_fbih,402,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,0
parliament_fbih,402,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,2
parliament_fbih,402,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_fbih,402,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
parliament_fbih,402,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,2
parliament_fbih,402,POTVRÐENI,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_fbih,402,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
parliament_fbih,402,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,2
parliament_fbih,402,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_fbih,402,POTVRÐENI,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_fbih,402,POTVRÐENI,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
parliament_fbih,402,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,3
parliament_fbih,402,POTVRÐENI,HSS - NHI,1
parliament_fbih,402,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,6
parliament_fbih,402,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,0
parliament_fbih,402,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_fbih,402,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
parliament_fbih,402,POTVRÐENI,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,401,POŠTOM,BPS - SEFER HALILOVIĆ,20
parliament_fbih,401,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,282
parliament_fbih,401,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,193
parliament_fbih,401,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,1
parliament_fbih,401,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,8
parliament_fbih,401,POŠTOM,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
parliament_fbih,401,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,229
parliament_fbih,401,POŠTOM,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,2
parliament_fbih,401,POŠTOM,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,2
parliament_fbih,401,POŠTOM,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,2
parliament_fbih,401,POŠTOM,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,74
parliament_fbih,401,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,169
parliament_fbih,401,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,32
parliament_fbih,401,POŠTOM,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,5
parliament_fbih,401,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,3
parliament_fbih,401,POŠTOM,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,276
parliament_fbih,401,POŠTOM,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,2
parliament_fbih,401,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,3
parliament_fbih,401,POŠTOM,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,4
parliament_fbih,401,POŠTOM,STRANKA ZA NAROD BOSNE I HERCEGOVINE,4
parliament_fbih,401,POŠTOM,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,401,POŠTOM,PARTIJA PRAVOG PUTA,14
parliament_fbih,401,ODUSTVO,BPS - SEFER HALILOVIĆ,2
parliament_fbih,401,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,53
parliament_fbih,401,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,74
parliament_fbih,401,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,7
parliament_fbih,401,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,5
parliament_fbih,401,ODUSTVO,СОЦИЈАЛИСТИЧКА ПАРТИЈА,2
parliament_fbih,401,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,76
parliament_fbih,401,ODUSTVO,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,12
parliament_fbih,401,ODUSTVO,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,49
parliament_fbih,401,ODUSTVO,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,2
parliament_fbih,401,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,27
parliament_fbih,401,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,27
parliament_fbih,401,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,7
parliament_fbih,401,ODUSTVO,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
parliament_fbih,401,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
parliament_fbih,401,ODUSTVO,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,50
parliament_fbih,401,ODUSTVO,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,2
parliament_fbih,401,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,2
parliament_fbih,401,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,7
parliament_fbih,401,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
parliament_fbih,401,ODUSTVO,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,401,ODUSTVO,PARTIJA PRAVOG PUTA,4
parliament_fbih,401,POTVRÐENI,BPS - SEFER HALILOVIĆ,0
parliament_fbih,401,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,0
parliament_fbih,401,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,5
parliament_fbih,401,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_fbih,401,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
parliament_fbih,401,POTVRÐENI,СОЦИЈАЛИСТИЧКА ПАРТИЈА,0
parliament_fbih,401,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,6
parliament_fbih,401,POTVRÐENI,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
parliament_fbih,401,POTVRÐENI,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
parliament_fbih,401,POTVRÐENI,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_fbih,401,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,4
parliament_fbih,401,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,1
parliament_fbih,401,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_fbih,401,POTVRÐENI,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_fbih,401,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
parliament_fbih,401,POTVRÐENI,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,9
parliament_fbih,401,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
parliament_fbih,401,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,0
parliament_fbih,401,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_fbih,401,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
parliament_fbih,401,POTVRÐENI,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,401,POTVRÐENI,PARTIJA PRAVOG PUTA,0
parliament_rs,306,post,STRANKA ZA BOSNU I HERCEGOVINU,226
parliament_rs,306,post,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,115
parliament_rs,306,post,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,2
parliament_rs,306,post,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,5
parliament_rs,306,post,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,6
parliament_rs,306,post,SDA - STRANKA DEMOKRATSKE AKCIJE,96
parliament_rs,306,post,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,0
parliament_rs,306,post,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,3
parliament_rs,306,post,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,13
parliament_rs,306,post,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0
parliament_rs,306,post,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,1
parliament_rs,306,post,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0
parliament_rs,306,post,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,2
parliament_rs,306,post,СРПСКА НАПРЕДНА СТРАНКА,0
parliament_rs,306,post,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,81
parliament_rs,306,post,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_rs,306,post,NARODNA STRANKA RADOM ZA BOLJITAK,1
parliament_rs,306,post,PARTIJA PRAVOG PUTA,4
parliament_rs,306,post,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,306,post,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,3
parliament_rs,306,absent,STRANKA ZA BOSNU I HERCEGOVINU,130
parliament_rs,306,absent,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,81
parliament_rs,306,absent,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,22
parliament_rs,306,absent,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,110
parliament_rs,306,absent,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,35
parliament_rs,306,absent,SDA - STRANKA DEMOKRATSKE AKCIJE,281
parliament_rs,306,absent,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,23
parliament_rs,306,absent,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,6
parliament_rs,306,absent,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,201
parliament_rs,306,absent,НАРОДНА ДЕМОКРАТСКА СТРАНКА,1
parliament_rs,306,absent,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,6
parliament_rs,306,absent,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,1
parliament_rs,306,absent,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,10
parliament_rs,306,absent,СРПСКА НАПРЕДНА СТРАНКА,0
parliament_rs,306,absent,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,57
parliament_rs,306,absent,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
parliament_rs,306,absent,NARODNA STRANKA RADOM ZA BOLJITAK,13
parliament_rs,306,absent,PARTIJA PRAVOG PUTA,6
parliament_rs,306,absent,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,306,absent,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,19
parliament_rs,306,confirmed,STRANKA ZA BOSNU I HERCEGOVINU,2
parliament_rs,306,confirmed,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0
parliament_rs,306,confirmed,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,306,confirmed,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,9
parliament_rs,306,confirmed,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
parliament_rs,306,confirmed,SDA - STRANKA DEMOKRATSKE AKCIJE,0
parliament_rs,306,confirmed,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,1
parliament_rs,306,confirmed,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,3
parliament_rs,306,confirmed,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,10
parliament_rs,306,confirmed,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0
parliament_rs,306,confirmed,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,1
parliament_rs,306,confirmed,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0
parliament_rs,306,confirmed,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,0
parliament_rs,306,confirmed,СРПСКА НАПРЕДНА СТРАНКА,0
parliament_rs,306,confirmed,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_rs,306,confirmed,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_rs,306,confirmed,NARODNA STRANKA RADOM ZA BOLJITAK,0
parliament_rs,306,confirmed,PARTIJA PRAVOG PUTA,0
parliament_rs,306,confirmed,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,306,confirmed,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,1
parliament_rs,305,post,BPS - SEFER HALILOVIĆ,22
parliament_rs,305,post,STRANKA ZA BOSNU I HERCEGOVINU,312
parliament_rs,305,post,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,115
parliament_rs,305,post,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,305,post,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,6
parliament_rs,305,post,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_rs,305,post,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,15
parliament_rs,305,post,SDA - STRANKA DEMOKRATSKE AKCIJE,261
parliament_rs,305,post,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,71
parliament_rs,305,post,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
parliament_rs,305,post,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,60
parliament_rs,305,post,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0
parliament_rs,305,post,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,4
parliament_rs,305,post,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,3
parliament_rs,305,post,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,10
parliament_rs,305,post,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,1
parliament_rs,305,post,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,0
parliament_rs,305,post,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,125
parliament_rs,305,post,СРПСКА НАПРЕДНА СТРАНКА,0
parliament_rs,305,post,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,30
parliament_rs,305,post,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_rs,305,post,NARODNA STRANKA RADOM ZA BOLJITAK,2
parliament_rs,305,post,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
parliament_rs,305,post,PARTIJA PRAVOG PUTA,0
parliament_rs,305,post,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,305,post,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,3
parliament_rs,305,post,ШАКОТИЋ АНЂЕЛКО - НЕЗАВИСНИ КАНДИДАТ,0
parliament_rs,305,absent,BPS - SEFER HALILOVIĆ,76
parliament_rs,305,absent,STRANKA ZA BOSNU I HERCEGOVINU,585
parliament_rs,305,absent,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,339
parliament_rs,305,absent,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,7
parliament_rs,305,absent,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,168
parliament_rs,305,absent,DEMOKRATSKA STRANKA INVALIDA BIH,12
parliament_rs,305,absent,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,34
parliament_rs,305,absent,SDA - STRANKA DEMOKRATSKE AKCIJE,1693
parliament_rs,305,absent,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,52
parliament_rs,305,absent,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,2
parliament_rs,305,absent,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,252
parliament_rs,305,absent,НАРОДНА ДЕМОКРАТСКА СТРАНКА,5
parliament_rs,305,absent,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,8
parliament_rs,305,absent,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,16
parliament_rs,305,absent,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,31
parliament_rs,305,absent,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,9
parliament_rs,305,absent,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,5
parliament_rs,305,absent,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,291
parliament_rs,305,absent,СРПСКА НАПРЕДНА СТРАНКА,3
parliament_rs,305,absent,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,21
parliament_rs,305,absent,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_rs,305,absent,NARODNA STRANKA RADOM ZA BOLJITAK,25
parliament_rs,305,absent,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,3
parliament_rs,305,absent,PARTIJA PRAVOG PUTA,3
parliament_rs,305,absent,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,305,absent,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,6
parliament_rs,305,absent,ШАКОТИЋ АНЂЕЛКО - НЕЗАВИСНИ КАНДИДАТ,1
parliament_rs,305,confirmed,BPS - SEFER HALILOVIĆ,0
parliament_rs,305,confirmed,STRANKA ZA BOSNU I HERCEGOVINU,1
parliament_rs,305,confirmed,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0
parliament_rs,305,confirmed,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0
parliament_rs,305,confirmed,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,8
parliament_rs,305,confirmed,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_rs,305,confirmed,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
parliament_rs,305,confirmed,SDA - STRANKA DEMOKRATSKE AKCIJE,4
parliament_rs,305,confirmed,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,4
parliament_rs,305,confirmed,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
parliament_rs,305,confirmed,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,30
parliament_rs,305,confirmed,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0
parliament_rs,305,confirmed,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_rs,305,confirmed,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,0
parliament_rs,305,confirmed,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
parliament_rs,305,confirmed,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0
parliament_rs,305,confirmed,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,0
parliament_rs,305,confirmed,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
parliament_rs,305,confirmed,СРПСКА НАПРЕДНА СТРАНКА,3
parliament_rs,305,confirmed,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
parliament_rs,305,confirmed,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
