Biračko mjesto:,municipality_ID,party,votes
029B083,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
029B083,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,13.0
029B083,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B083,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
029B083,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,0.0
029B083,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B083,029,СРПСКА НАПРЕДНА СТРАНКА,5.0
029B083,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,9.0
029B083,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
029B083,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B083,029,HSS - NHI,0.0
029B083,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B083,029,BPS - SEFER HALILOVIĆ,0.0
029B084,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B084,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
029B084,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0.0
029B084,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,115.0
029B084,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
029B084,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B084,029,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
029B084,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,5.0
029B084,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,8.0
029B084,029,NARODNA STRANKA RADOM ZA BOLJITAK,0.0
029B084,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,181.0
029B084,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
029B084,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,11.0
029B084,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B084,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
029B084,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,1.0
029B084,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B084,029,СРПСКА НАПРЕДНА СТРАНКА,12.0
029B084,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,21.0
029B084,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
029B084,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B084,029,HSS - NHI,0.0
029B084,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B084,029,BPS - SEFER HALILOVIĆ,0.0
029B085,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B085,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
029B085,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,2.0
029B085,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,147.0
029B085,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
029B085,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B085,029,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
029B085,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,25.0
029B085,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,12.0
029B085,029,NARODNA STRANKA RADOM ZA BOLJITAK,3.0
029B085,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,200.0
029B085,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,1.0
029B085,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,19.0
029B085,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B085,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,4.0
029B085,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,2.0
029B085,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B085,029,СРПСКА НАПРЕДНА СТРАНКА,20.0
029B085,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,9.0
029B085,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
029B085,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B085,029,HSS - NHI,1.0
029B085,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B085,029,BPS - SEFER HALILOVIĆ,0.0
029B086,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B086,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
029B086,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,5.0
029B086,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,45.0
029B086,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1.0
029B086,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B086,029,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
029B086,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,58.0
029B086,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0.0
029B086,029,NARODNA STRANKA RADOM ZA BOLJITAK,0.0
029B086,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,90.0
029B086,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
029B086,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,6.0
029B086,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B086,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
029B086,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,7.0
029B086,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B086,029,СРПСКА НАПРЕДНА СТРАНКА,0.0
029B086,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,3.0
029B086,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
029B086,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B086,029,HSS - NHI,0.0
029B086,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B086,029,BPS - SEFER HALILOVIĆ,0.0
029B087,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B087,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
029B087,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,8.0
029B087,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,123.0
029B087,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
029B087,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B087,029,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
029B087,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,14.0
029B087,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,1.0
029B087,029,NARODNA STRANKA RADOM ZA BOLJITAK,5.0
029B087,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,66.0
029B087,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
029B087,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,6.0
029B087,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B087,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
029B087,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,41.0
029B087,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B087,029,СРПСКА НАПРЕДНА СТРАНКА,2.0
029B087,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,9.0
029B087,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
029B087,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B087,029,HSS - NHI,0.0
029B087,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B087,029,BPS - SEFER HALILOVIĆ,0.0
029B088,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B088,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
029B088,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,1.0
029B088,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,57.0
029B088,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
029B088,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B088,029,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
029B088,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,7.0
029B088,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,1.0
029B088,029,NARODNA STRANKA RADOM ZA BOLJITAK,0.0
029B088,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,38.0
029B088,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
029B088,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,5.0
029B088,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B088,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
029B088,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,7.0
029B088,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B088,029,СРПСКА НАПРЕДНА СТРАНКА,1.0
029B088,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,1.0
029B088,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2.0
029B088,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B088,029,HSS - NHI,0.0
029B088,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B088,029,BPS - SEFER HALILOVIĆ,0.0
029B089,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B089,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,2.0
029B089,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,1.0
029B089,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,134.0
029B089,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1.0
029B089,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B089,029,SDA - STRANKA DEMOKRATSKE AKCIJE,1.0
029B089,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,19.0
029B089,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,5.0
029B089,029,NARODNA STRANKA RADOM ZA BOLJITAK,4.0
029B089,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,170.0
029B089,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,1.0
029B089,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,15.0
029B089,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B089,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,3.0
029B089,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,7.0
029B089,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B089,029,СРПСКА НАПРЕДНА СТРАНКА,19.0
029B089,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,29.0
029B089,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1.0
029B089,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B089,029,HSS - NHI,0.0
029B089,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B089,029,BPS - SEFER HALILOVIĆ,0.0
029B090,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B090,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
029B090,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,5.0
029B090,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,118.0
029B090,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
029B090,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B090,029,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
029B090,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,56.0
029B090,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,31.0
029B090,029,NARODNA STRANKA RADOM ZA BOLJITAK,0.0
029B090,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,212.0
029B090,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
029B090,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,20.0
029B090,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B090,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,17.0
029B090,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,15.0
029B090,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B090,029,СРПСКА НАПРЕДНА СТРАНКА,5.0
029B090,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,29.0
029B090,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
029B090,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B090,029,HSS - NHI,0.0
029B090,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B090,029,BPS - SEFER HALILOVIĆ,0.0
029B091,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B091,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
029B091,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0.0
029B091,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,118.0
029B091,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
029B091,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B091,029,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
029B091,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,7.0
029B091,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,9.0
029B091,029,NARODNA STRANKA RADOM ZA BOLJITAK,4.0
029B091,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,169.0
029B091,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
029B091,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,8.0
029B091,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B091,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
029B091,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,1.0
029B091,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B091,029,СРПСКА НАПРЕДНА СТРАНКА,10.0
029B091,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,1.0
029B091,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
029B091,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B091,029,HSS - NHI,0.0
029B091,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B091,029,BPS - SEFER HALILOVIĆ,0.0
029B092A,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B092A,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
029B092A,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0.0
029B092A,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,115.0
029B092A,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
029B092A,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B092A,029,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
029B092A,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,12.0
029B092A,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,45.0
029B092A,029,NARODNA STRANKA RADOM ZA BOLJITAK,8.0
029B092A,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,190.0
029B092A,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,1.0
029B092A,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,10.0
029B092A,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B092A,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,14.0
029B092A,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,15.0
029B092A,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B092A,029,СРПСКА НАПРЕДНА СТРАНКА,25.0
029B092A,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,14.0
029B092A,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
029B092A,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B092A,029,HSS - NHI,0.0
029B092A,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B092A,029,BPS - SEFER HALILOVIĆ,0.0
029B092B,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B092B,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
029B092B,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0.0
029B092B,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,94.0
029B092B,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
029B092B,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B092B,029,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
029B092B,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,8.0
029B092B,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,20.0
029B092B,029,NARODNA STRANKA RADOM ZA BOLJITAK,2.0
029B092B,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,133.0
029B092B,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,1.0
029B092B,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,9.0
029B092B,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B092B,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,3.0
029B092B,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,10.0
029B092B,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B092B,029,СРПСКА НАПРЕДНА СТРАНКА,10.0
029B092B,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,10.0
029B092B,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1.0
029B092B,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B092B,029,HSS - NHI,0.0
029B092B,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B092B,029,BPS - SEFER HALILOVIĆ,0.0
029B092C,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B092C,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
029B092C,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,4.0
029B092C,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,136.0
029B092C,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
029B092C,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B092C,029,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
029B092C,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,13.0
029B092C,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,24.0
029B092C,029,NARODNA STRANKA RADOM ZA BOLJITAK,3.0
029B092C,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,178.0
029B092C,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
029B092C,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,13.0
029B092C,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
029B092C,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,8.0
029B092C,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,5.0
029B092C,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B092C,029,СРПСКА НАПРЕДНА СТРАНКА,13.0
029B092C,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,11.0
029B092C,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1.0
029B092C,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B092C,029,HSS - NHI,0.0
029B092C,029,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
029B092C,029,BPS - SEFER HALILOVIĆ,1.0
029B092D,029,STRANKA ZA BOSNU I HERCEGOVINU,0.0
029B092D,029,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
029B092D,029,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,3.0
029B092D,029,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,143.0
029B092D,029,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
029B092D,029,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
029B092D,029,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
029B092D,029,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,5.0
029B092D,029,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,22.0
029B092D,029,NARODNA STRANKA RADOM ZA BOLJITAK,2.0
029B092D,029,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,166.0
029B092D,029,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
029B092D,029,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,8.0
029B092D,029,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,2.0
029B092D,029,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,2.0
029B092D,029,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,9.0
029B092D,029,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
029B092D,029,СРПСКА НАПРЕДНА СТРАНКА,11.0
029B092D,029,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,21.0
029B092D,029,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,5.0
029B092D,029,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
029B092D,029,HSS - NHI,0.0
