701 PREDSJEDNIŠTVO BIH BOŠNJAČKI ČLAN / ПРЕДСЈЕДНИШТВО БИХ БОШЊАЧКИ ЧЛАН 
00001 BPS-SEFER HALILOVIĆ 
  HALILOVIĆ SEFER 
01182 SBB - FAHRUDIN RADONČIĆ 
  RADONČIĆ FAHRUDIN 
01190 STRANKA DIJASPORE BOSNE I HERCEGOVINE 
10  ЛАЗИЋ РАЈКО 
11  ЈОВАНОВИЋ НАДА 
12  ВУЈИЋ МИЛИЈАН 
01740 СРПСКА ДЕМОКРАТСКА СТРАНКА-СДС/ПЕНЗИОНЕРИ-ПУП/РАДИКАЛИ-СРС РС 
1  ВАСИЋ ДРАГОМИР 
2  ЂУРИЋ САЊА 
3  ДРАГУТИНОВИЋ ОСТОЈА 
4  МЛАЂЕНОВИЋ НЕДЕЉКО 
5  ПЕТКОВИЋ СИЛВАНА 
6  МРКАЈИЋ СЛАВИША 
7  ЦВЈЕТИНОВИЋ МОМЧИЛО 
8  КУЛИЋ ДАНКА 
9  ЈОКИЋ НАДА 
10  ПРОДАНОВИЋ ЛУКА 
11  НИКОЛИЋ СЛАЂАНА 
12  ИЛИЋ СИНИША 
00440 ПДП- ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА 
1  ГАЛИЋ ДРАГАН 
2  СТОЈАНОВИЋ СНЕЖАНА 
3  НОВАКОВИЋ РАДИВОЈЕ 
4  СУШИЋ ТАЊА 
5  ТОМИЋ ЈОВАН 
6  ЈОВАНОВИЋ МИЛЕСА 
7  ЛАЛИЋ МИЛОЈИЦА 
8  ТЕШИЋ ЗОРАН 
9  ЂУКИЋ СНЕЖАНА 
10  ФИЛИПИЋ МИЛОРАД 
11  ЧВОРИЋ ДРАГАНА 
12  МАКСИМОВИЋ ЦВИЈЕТИН 
00008 SDP-SOCIJALDEMOKRATSKA PARTIJA BIH 
1  MEHOLJIĆ HAKIJA 
2  DŽULBEGOVIĆ MULIJA 
3  UVALIĆ BEGO 
4  VASILJEVIĆ VESNA 
5  HASANOVIĆ EMIR 
6  SULJIĆ ADILA 
7  MEHANOVIĆ ISMET 
8  NIKOLIĆ VIDOSAVA 
9  ČOHADAREVIĆ ŠAHIN 
10  FERHATBEGOVIĆ NEVRESA 
11  JAŠAREVIĆ HAJRO 
12  HALILOVIĆ BEKIR 
01708 СТРАНКА ПРАВЕДНЕ ПОЛИТИКЕ 
1  МИЛОШЕВИЋ ДРАГО 
2  МИЈАТОВИЋ СВЕТЛАНА 
3  ВИДАКОВИЋ РОДОЉУБ 
4  ЈЕРЕМИЋ ДАНИЈЕЛА 
5  БОГДАНОВИЋ ЛУКА 
6  БУЈИЋ КРИСТИНА 
7  ДУРИЋ ГОРАН 
8  МИЛОШЕВИЋ ЈОВИЦА 
9  НИНИЋ АЛЕКСАНДРА 
10  КОЈИЋ БОРИС 
11  МАКСИМОВИЋ СТОЈА 
00769 HDZ 1990 HRVATSKA DEMOKRATSKA ZAJEDNICA 
1  STANKIĆ ALEKSANDAR 
01200 СРПСКА НАПРЕДНА СТРАНКА - СНС 
1  МИТРОВИЋ ХАЏИ ЈОВАН 
2  ДАВИДОВИЋ-ТОШИЋ ЗОРАНА 
3  ЂОКИЋ БОЈАН 
4  ДУЛОВИЋ МАРА 
5  МИЛОШЕВИЋ ГОРДАНА 
6  РИСТАНОВИЋ ГОЈКО 
7  ЈЕФТИЋ-МИЛОШЕВИЋ ЈАЊА 
8  КРСМАНОВИЋ ПРЕДРАГ 
9  ЗЕЧИЋ УНА 
10  БОДИРОГИЋ СЛАВКО 
11  РАНКИЋ ПЕТКО 
12  ЛУЈИЋ РАДЕ 
01752 ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ-LDS) 
1  IBRAHIMOVIĆ MUNIB 
2  KARIĆ ALMA 
01718 НАРОДНИ ДЕМОКРАТСКИ ПОКРЕТ 
1  ГРУЈИЋ БРАНКО 
2  ЛОВРЕН НЕВЕНКА 
3  РАДОВИЋ ДРАГО 
4  ЂУРИЋ СЊЕЖАНА 
5  ЧУТУРИЋ ВОЈИН 
6  РАДИЋ СЛАВИЦА 
7  ПОПОВИЋ МИЛАН 
8  РАДОВИЋ ЉЕПОСАВА 
9  БОШКОВИЋ (Радо) ДАНКА 
10  РИСТИЋ РИСТАН 
11  НЕРЕТЉАК СВЕТОЗАР 
12  СТЕВАНОВИЋ МОМЧИЛО 
01745 БОРЦИ ЗА НОВУ ПОЛИТИКУ 
1  ЂУКА ДРАГИША 
2  СТЕВАНОВИЋ ЗОРИЦА 
3  БЈЕЛАНОВИЋ САША 
4  БАНДУКА НЕБОЈША 
5  РИСТАНОВИЋ БОЈАНА 
6  ЂУКИЋ ДАРКО 
7  САВИЋ СВЕТЛАНА 
00073 SELJAČKA STRANKA 
1  MARKOČEVIĆ NOVKA 
2  REBIĆ RANKO 
3  RADOVIĆ BOŽO 
308 НАРОДНА СКУПШТИНА РС ИЗБОРНА ЈЕДИНИЦА 8 / NARODNA SKUPŠTINA RS IZBORNA JEDINICA 8 
01735 DOMOVINA 
1  VRABAC EJUB 
2  KORMAN MEDIHA 
3  GRABOVICA HAJRUDIN 
4  SUBAŠIĆ SAMIR 
5  LUGONJA VEDRANA 
6  KOMARICA JASMIN 
01702 ЗА ПРАВДУ И РЕД-ЛИСТА НЕБОЈШЕ ВУКАНОВИЋА 
1  ЈАКОВЉЕВИЋ БИЉАНА 
01722 СНАГА НАРОДА 
1  БЛАГОЈЕВИЋ ДРАГО 
2  СТАНАР ЈЕЛЕНА 
3  КУСМУК МИЛОШ 
00515 САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК 
1  ЈАГОДИЋ МИЛОРАД 
2  МРДА ДАНИЈЕЛА 
3  ВИДАКОВИЋ МАРКО 
4  ПЕЈОВИЋ БОЈАН 
5  ПАЈИЋ ВЕРА 
6  ОСТОЈИЋ ВЛАДО 
7  РАДОВИЋ БРАНА 
8  КОВАЧЕВИЋ САЊА 
9  ЖДРАЛЕ СЛАВКО 
00074 СОЦИЈАЛИСТИЧКА ПАРТИЈА 
1  ШАНТИЋ ДЕЈАН 
2  ВАСИЉЕВИЋ МИЛОСАВА 
3  ТОДОРОВИЋ ГОРАН 
4  ЛАЗИЋ БОРИСЛАВ 
5  КРЧО ДАНКА  
6  МИТРИЋ ВИТОМИР 
7  ПАЈИЋ БИЉАНА 
8  НИКОЛИЋ САНДРА 
9  МАРКОВИЋ БРАНКО 
01741 ДНС-ДЕМОКРАТСКИ НАРОДНИ САВЕЗ - НС - СРС 
1  НЕШИЋ НЕНАД 
2  ЧВОРО МИЛЕНА 
3  БЕРЈАН ДЕЈАН 
4  САВИЋ ВЛАДИМИР 
5  ПАЈИЋ ОГЊАНКА 
6  МИЧИЋ САЊА 
7  КОВАЧЕВИЋ НЕДЕЉКО 
8  СТАЈИЋ СНЕЖАНА 
9  СОКОЛОВИЋ МИЛОРАД 
01740 СРПСКА ДЕМОКРАТСКА СТРАНКА-СДС/ПЕНЗИОНЕРИ-ПУП/РАДИКАЛИ-СРС РС 
1  БЈЕЛИЦА МИЛОВАН 
2  КАРАЏИЋ-ЈОВИЧЕВИЋ СОЊА 
3  БОЖОВИЋ МАРИНКО 
4  МОТИКА НОВАК 
5  БОГДАНОВИЋ ЉИЉАНА 
6  БОЖИЋ СЊЕЖАНА 
7  БОРОВЧАНИН ДРАГО 
8  ШИПОВАЦ ДРАГАН 
9  ДЕРИКОЊА БОЈАНА 
00440 ПДП- ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА 
1  ЂЕРИЋ ЗОРАН 
2  КЕЊИЋ КОВИЉКА 
3  БРЧКАЛО МИРОСЛАВ 
4  ТЕРЗИЋ ЉУБИЦА 
5  ПЕЈИЋ МИЛАН 
6  МОКРАНИН ТАТЈАНА 
7  ЛИПИЋ ГОРАН 
8  ДИВЧИЋ МИРОСЛАВ 
9  МАЦАНОВИЋ ВАЊА 
00008 SDP-SOCIJALDEMOKRATSKA PARTIJA BIH 
1  ZOLOTA ADEM 
2  HASANOVIĆ HAZIMA 
3  ČARDAKOVIĆ RAMO 
00036 BOSS - BOSANSKA STRANKA-MIRNES AJANOVIĆ 
1  SAVČIĆ BILJANA 
01708 СТРАНКА ПРАВЕДНЕ ПОЛИТИКЕ 
1  МИЛАДИНОВИЋ НИКОЛИНА 
2  БЛАГОЈЕВИЋ ВЕСЕЛИН 
01717 PARTIJA EKONOMSKE I SOCIJALNE PRAVDE 
1  RAJIĆ NEMANJA 
00769 HDZ 1990 HRVATSKA DEMOKRATSKA ZAJEDNICA 
1  ČOLAKOVIĆ MILOJICA 
01200 СРПСКА НАПРЕДНА СТРАНКА - СНС 
1  ЖИВКОВИЋ РАДОСАВ 
2  БУЧЕВАЦ ЉИЉАНА 
3  МИРОВИЋ СЛАВИША 
4  ЗУРОВАЦ ДУШАН 
5  МИХАЈЛОВИЋ МИЊА 
6  ЂАКОВИЋ МИОДРАГ 
7  БРКИЋ СЛОБОДАН 
8  БОБИЋ ЖАНА 
9  МУТЛАК ТАТЈАНА 
01699 PRVA STRANKA 
1  NIŠAVIĆ RADISLAV 
2  PANIĆ KATARINA 
01718 НАРОДНИ ДЕМОКРАТСКИ ПОКРЕТ 
1  ТРАПАРА ЗОРАН 
2  АМОВИЋ МИРЈАНА 
3  ЛАСИЦА СИНИША 
4  ЕЛЧИЋ БОЈАН 
5  ТРАПАРА ТАЊА 
6  БЈЕЛИЦА ЉУБИЦА 
7  КОСОРИЋ МИЛЕ 
8  ЈУГОВИЋ ГОРАНА 
9  ПЕРКОВИЋ СЛОБОДАН 
01745 БОРЦИ ЗА НОВУ ПОЛИТИКУ 
1  МАУНАГА ДРАЖЕН 
2  ЧЕВРИЗ-НИШИЋ ВЕРА 
3  МАКСИМОВИЋ СТРАХИЊА 
4  ЂОГО МИЛИЈАНА 
5  САМАРЏИЋ МИОДРАГ 
00073 SELJAČKA STRANKA 
1  VITOMIR MLADEN 
2  PLANOJEVIĆ SLAVICA 
3  ŠARENAC NEVEN 
4  PLANOJEVIĆ SPOMENKA 
5  KRSMANOVIĆ NENAD 
6  ŠLJIVIĆ SVJETLANA 
7  ČOBOVIĆ SAŠA 
8  PLANOJEVIĆ PREDRAG 
309 НАРОДНА СКУПШТИНА РС ИЗБОРНА ЈЕДИНИЦА 9 / NARODNA SKUPŠTINA RS IZBORNA JEDINICA 9 
01735 DOMOVINA 
1  ŠUKALO LUTVIJA 
2  RAMOVIĆ EDINA 
3  JELAČIĆ REDŽEP 
4  BEŠOVIĆ ZAIM 
5  VELIĆ ABIDA 
6  KARKELJA SELIM 
7  ALIHODŽIĆ IZET 
8  HASEĆIĆ HEDAJETA 
01702 ЗА ПРАВДУ И РЕД-ЛИСТА НЕБОЈШЕ ВУКАНОВИЋА 
1  ВУКАНОВИЋ НЕБОЈША 
2  РУДАН ИРЕНА 
3  ЕРИЋ ДРАЖАН 
4  ДОМАЗЕТ СЊЕЖАНА 
5  АШКРАБА БРАНКО 
6  ШИЉЕГОВИЋ ВАЛЕНТИНА 
7  САМАРЏИЋ ОБРАД 
01722 СНАГА НАРОДА 
1  ВУКОВИЋ ВЕЉКО 
00515 САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК 
1  ПЕТРОВИЋ ЛУКА 
2  ЧАНЧАР ЈЕЛЕНА 
3  ВУКОВИЋ РАДОВАН 
4  ПЕТРОВИЋ ПЕРО 
5  МИЉАНОВИЋ ЉУБИЦА 
6  МАРИЋ ВЕЉКО 
7  ЛАКИЋ ВАЛЕРИЈА 
8  ТАМИНЏИЈА ИЛИЈА 
9  НИКОЛИЋ АНКА 
10  МИЛОВИЋ СРЂАН 
11  ЂЕРИЋ ИВАНА 
12  СЛАДОЈЕ ЂОРЂЕ 
01704 SLOŽNA NARODNA STRANKA 
1  ILIŠKOVIĆ BOJAN 
2  ILIŠKOVIĆ DIJANA 
3  NINKOVIĆ BOJAN 
4  ILIŠKOVIĆ JASMINKA 
5  BRKOVIĆ ILIJA 
00032 DEMOKRATSKA STRANKA INVALIDA BOSNE I HERCEGOVINE 
1  POPOVIĆ DAVOR 
2  GOLUBOVIĆ KRISTINA 
00074 СОЦИЈАЛИСТИЧКА ПАРТИЈА 
1  ВУКОТИЋ МОМЧИЛО 
2  ТАДИЋ ЗОРИЦА 
3  СКОКО МАКСИМ 
4  КОСОВИЋ МАЈА 
5  ШАРАБА МИЛЕНКО 
6  ДУНЂЕР ДРАЖЕН 
7  КУЈУНЏИЋ ГОРАН 
8  ЖДРАЛЕ ЗОРИЦА 
9  ЛОНЧАРЕВИЋ МЛАДЕНКА 
10  ЂУКАНОВИЋ НИКОЛА 
11  БЕЈАТОВИЋ БИЉАНА 
12  РИСТИЋ ДРАГАН 
01741 ДНС-ДЕМОКРАТСКИ НАРОДНИ САВЕЗ - НС - СРС 
1  КОВАЧЕВИЋ ЧЕДО 
2  ДАНГУБИЋ АЛЕКСАНДРА 
3  СТОЈАНОВИЋ СПОМЕНКО 
4  ИВАНКОВИЋ ПЕТАР 
5  ЈАЊИЋ МИЛИЈАНА 
6  ГОВЕДАРИЦА МИЛОРАД 
7  МАЉУКАН ПРЕДРАГ 
8  БОШКОВИЋ МИРА 
9  ПЕТРОВИЋ НЕВЕНКА 
10  МИЛИНКОВИЋ ДОБРИСАВ 
11  САМАРЏИЋ МИЛИЦА 
12  ТУПЕША МИЛАН 
01740 СРПСКА ДЕМОКРАТСКА СТРАНКА-СДС/ПЕНЗИОНЕРИ-ПУП/РАДИКАЛИ-СРС РС 
1  ГОВЕДАРИЦА ВУКОТА 
2  КОЗИЋ ЉУБИЦА 
3  КОЈИЋ МИРОСЛАВ 
4  БУТУЛИЈА БРАНКО 
5  СТИКИЋ МАРИЈА 
6  ПЕРИШИЋ НИКОЛА 
7  ТАРАНА ЂОКО 
8  ВУКОВИЋ НАДА 
9  КАРАЏИЋ МАРИЈА 
10  БАБИЋ ДРАГАН 
11  СЈЕРАН БИЉА 
12  ВАСИЉЕВИЋ ЈОВАН 
00440 ПДП- ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА 
1  ВУЧУРЕВИЋ СЛАВКО 
2  ПЕРИШИЋ БОЈАНА 
3  ГОЛИЈАНИН АЛЕКСАНДАР 
4  НОВОКМЕТ МЛАДЕНКА 
5  БРЕЊО ДРАГАН 
6  БОРОВИЋ СЛАВОЈКА 
7  БЈЕЛОГЛАВ ДЕЈАН 
8  АНДРИЋ ВЛАДАН 
9  ЈАЊУШЕВИЋ САНДРА 
10  ПОЛОГОШ ЗОРАН 
00008 SDP-SOCIJALDEMOKRATSKA PARTIJA BIH 
1  BOŠNJAK SVETUMIR 
2  HABUL EMA 
3  MILJKOVIĆ MILICA 
4  TAHIROVIĆ OSMAN 
5  MUJAKIĆ ZIJAD 
6  PIRIĆ HAJRIJA 
01708 СТРАНКА ПРАВЕДНЕ ПОЛИТИКЕ 
1  СИКИМИЋ ДРАГИША 
2  АСАНОВИЋ АЛЕКСАНДРА 
3  МРГУД АЛЕКСАНДАР 
4  ЈАГАЈИЋ СРЂАН 
5  РАДАНОВИЋ-ВАСОВИЋ НЕДА 
01200 СРПСКА НАПРЕДНА СТРАНКА - СНС 
1  НИКОЛИЋ ЗОРАН 
2  СЕНИЋ СЛОБОДАНКА 
3  КАПОР ЛАЗАР 
4  ГУЗИНА ЈОВАНА 
5  САНДЕВ СЛАВЧО 
6  КУЉИЋ СТАНКА 
7  БОЉАНОВИЋ СЛАВКО 
8  ДАЧЕВИЋ ИЛИЈА 
9  ТОШОВИЋ АНЂА 
10  ВУКОВИЋ ДАНИЈЕЛА 
11  МИЛАНОВИЋ МАРИЈА 
12  ТЕЛЕБАК ЖАРКО 
01718 НАРОДНИ ДЕМОКРАТСКИ ПОКРЕТ 
1  КРСМАНОВИЋ ЗДРАВКО 
2  ИЛИЋ НАДА 
3  ПАВЛОВИЋ ДРАГАН 
4  ЂОГОВИЋ НЕДА 
5  БУБАЛО СРЂАН 
6  ДОБРОТА ДРАГАНА 
7  ТРКЉА АНЂЕЛКО 
8  КИСИЋ СЛАВЕНКО 
9  ЗЕЛЕНОВИЋ МИЛИЦА 
10  МАЈСТОРОВИЋ МИРКО 
11  МАРКОВИЋ МИРЈАНА 
12  МИЛОЈЕВИЋ ДРАГАН 
01745 БОРЦИ ЗА НОВУ ПОЛИТИКУ 
1  ЧИХОРИЋ БРАНИМИР 
2  КРЧУМ ЈОВАНКА 
3  ТУРАЊАНИН ДРАГАН 
4  ГАШИЋ МАРИЈА 
5  АЛЕКСИЋ ГЛИГОР 
LISTE ZA DODJELU KOMPENZACIJSKIH MANDATA / ЛИСТЕ ЗА ДОДЈЕЛУ КОМПЕНЗАЦИОНИХ МАНДАТА 
300 NARODNA SKUPŠTINA REPUBLIKE SRPSKE / НАРОДНА СКУПШТИНА РЕПУБЛИКЕ СРПСКЕ 
00001 BPS-SEFER HALILOVIĆ 
1  DELIBAJRIĆ AGAN 
2  ŠPIRIĆ SVJETLANA 
01735 DOMOVINA 
1  RAMIĆ EDIN 
2  LOVRIĆ IVANA 
3  BAJRAKTAREVIĆ MURVET 
4  ČAVKA ADMIR 
5  PORČIĆ ELVIRA 
6  OKIĆ MIHNET 
7  BRDARIĆ FRANCISKO 
8  OSMIĆ SANELA 
9  RAMOVIĆ EDINA 
10  DURATOVIĆ MIRSAD 
11  ODOBAŠIĆ DIJANA 
12  NUKIĆ SADMIR 
13  LUGONJA VEDRANA 
14  BOSNIĆ ISMET 
15  IKANOVIĆ EDIN 
01702 ЗА ПРАВДУ И РЕД-ЛИСТА НЕБОЈШЕ ВУКАНОВИЋА 
1  ЕРИЋ ДРАЖАН 
2  РУДАН ИРЕНА 
3  ШИЈАКОВИЋ ИВАН 
4  ДОМАЗЕТ СЊЕЖАНА 
5  МЛАЂЕНОВИЋ ПЕРО 
6  ЈАКОВЉЕВИЋ БИЉАНА 
7  МИЛОТИЋ МИЛАН 
8  АШКРАБА БРАНКО 
01722 СНАГА НАРОДА 
1  КРСТАНОВИЋ ЖАРКО 
2  РИСТИЋ ВЕСНА 
3  КУШЉИЋ ЂУРАЂ 
4  ЗЕЦ ВОЈКА 
5  ЛАЗИЋ ДРАГАН 
00515 САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК 
1  ВИШКОВИЋ РАДОВАН 
2  ЈУНГИЋ ВЕСНА 
3  ДАВИДОВИЋ ДРАГОЉУБ 
4  ВУКОВИЋ РАДОВАН 
5  СТОЈИЧИЋ ЖЕЉКА 
6  ПЕТРОВИЋ ПЕРО 
7  МИЛОВИЋ СРЂАН 
8  КЕЛЕЧЕВИЋ СЊЕЖАНА 
9  МИЉАНОВИЋ ЉУБИЦА 
10  ЋУРГУЗ ПАНТЕЛИЈА 
11  ПАВЛОВИЋ СЛАВИЦА 
12  ВИДОВИЋ ИГОР 
13  МАРКОВИЋ НОВКА 
14  ВИДАКОВИЋ МАРКО 
15  БЛАГОЈЕВИЋ ВЛАДО 
16  КОВАЧЕВИЋ САЊА 
17  ПАВЛОВИЋ МИЛЕНКО 
18  ПОПОВИЋ СУЗАНА 
19  МАРИНЧИЋ МИЛАН 
20  ТОМИЋ САША 
21  КУЗМАНОВИЋ ВАСИЛИЋ ЗОРИЦА 
22  ПАВИЋ ДАЛИБОР 
23  САВИЋ ДУШИЦА 
24  ПАВЛОВИЋ РАДОМИР 
25  ЈЕРИНИЋ ГОРАН 
26  ДУКИЋ ГОРДАНА 
27  МИРЈАНИЋ ЖЕЉКО 
28  КАЛЕНИЋ ДИЈАНА 
29  ИЛИНЧИЋ ДРАГАН 
30  МРКАЈИЋ МАРКО 
31  РАДУЛОВИЋ НАТАША 
32  ДРАГОСАВЉЕВИЋ СЛАВКО 
33  ЛУКИЋ СЛАВИЦА 
34  МАРИЋ ВЕЉКО 
35  БАЈИЋ ВАЊА 
36  ОБРАДОВИЋ-ПОПОВИЋ РЕНАТА 
37  АМИЏИЋ СРЂАН 
38  МАСЛИЋ РУЖИЦА 
39  ГЛИГОРИЋ ВЛАДО 
40  МИТРОВИЋ ГОРАН 
41  ЈОВАНОВИЋ СЛАВИЦА 
42  ОСТОЈИЋ ВЛАДО 
43  ГУБИЋ ЛУЖИЈА ЈЕЛЕНА 
44  БОЖИЋ АЛЕКСАНДРА 
45  КУЗМИЋ НЕНАД 
46  ТЕГЕЛТИЈА ЗОРАН 
47  МИЋИЋ ПЕТРА 
48  ЛАЗИЋ РАДЕ 
49  ТАМИНЏИЈА ИЛИЈА 
50  МРДА ДАНИЈЕЛА 
51  МАРКОВИЋ ОБРЕН 
52  КРАГУЉ ЉИЉАНА 
53  СЛАДОЈЕ ЂОРЂЕ 
54  БОГДАНОВИЋ ДИЈАНА 
55  ЂЕКАНОВИЋ ДИЈАНА 
56  ЂУРИЋ ДАЛИБОР 
57  РАДОВИЋ БРАНА 
58  ГАРАЧИЋ ГОРАН 
59  ВИДОВИЋ ЗОРА 
60  ЛУКИЋ ЈАСНА 
61  ЈЕФТИЋ СИНИША 
62  ЧАНЧАР ЈЕЛЕНА 
63  ЈОВАНОВИЋ СВЕТОЗАР 
64  МАРИНКОВИЋ ДАЛИБОРКА 
65  ЛИХОВИЋ ГОРДАНА 
66  РИСТИЋ МОМИР 
67  ПЕТКОВИЋ СПОМЕНКА 
68  ШУМАН ЈОВИЦА 
69  МАРКОВИЋ БИЉАНА 
70  ЛАКИЋ ВАЛЕРИЈА 
71  КОВАЧ МИЛАН 
72  ЛОВРИЋ МИЛИЦА 
73  ВИДИЋ БОЈАН 
74  БОШКОВИЋ ДАНКА 
75  НИКОЛИЋ АНКА 
76  ЦВИЈЕТИНОВИЋ САВО 
77  ЂЕРИЋ ИВАНА 
78  ПЕЈОВИЋ БОЈАН 
79  КУРИЏА ДРЕНА 
80  МАЛИЋ СВЈЕТЛАНА 
81  ЛУКИЋ ЉУБИША 
82  МАРИНОВИЋ МИЛАНА 
83  ГРАХОВАЦ УРОШ 
84  КАЛАБИЋ ДРАГО 
85  ЂУКИЋ ДРЕНА 
86  БОЖИЋ РАЈКО 
87  БУБИЋ РАДЕНКО 
88  ТЕШАНОВИЋ ГОРДАНА 
89  ДЕСПИЋ КРИСТИНА 
90  ВУКОВИЋ ЧЕДО 
91  ШАКОТИЋ НАДА 
92  ЧОЛИЋ МАРКО 
93  МИХАЈЛОВИЋ ИВАНА 
94  ЗЕМУН ГОРАН 
95  ЂУРАНОВИЋ ЉУБОМИР 
96  ПАЈИЋ ВЕРА 
97  ЖДРАЛЕ СЛАВКО 
98  ТРАМПИЋ ГОРДАНА 
99  БОДИРОГИЋ НЕНАД 
100  КРАЉЕВИЋ МИРОСЛАВ 
01704 SLOŽNA NARODNA STRANKA 
1  AHMETOVIĆ AHMET 
2  DAVIDOVIĆ IVANA 
3  ILIŠKOVIĆ BOJAN 
00074 СОЦИЈАЛИСТИЧКА ПАРТИЈА 
1  ЂОКИЋ ПЕТАР 
2  ГОЈКОВИЋ ЗДЕНКА 
3  РИСТИЋ ДРАГАН 
4  ПРОТИЋ СЛОБОДАН 
5  ДРИНИЋ ДОБРИЛА 
6  САВАНОВИЋ МИЛЕНКО 
7  ЗЛАТКОВИЋ ГОРАНА 
8  АЋИМОВИЋ БУДИМИР 
9  ДОРИЋ АНДРЕА 
10  ТОДОРОВИЋ ГОРАН 
11  ТОДОРОВИЋ МИРЈАНА 
12  ТОДОРОВИЋ СРЂАН 
13  ТАДИЋ ЗОРИЦА 
14  МИЉАТОВИЋ БРАНЕ 
15  РАЧИЋ ЖАНА 
16  МАРИЋ РИСТО 
17  НЕДИЋ СВЕТЛАНА 
18  ВУКОТИЋ МОМЧИЛО 
19  ДЕСАНЧИЋ ДАРКО 
20  БАТИНИЋ АНКИЦА 
21  ЂЕРМАНОВИЋ ДУШКО 
01741 ДНС-ДЕМОКРАТСКИ НАРОДНИ САВЕЗ - НС - СРС 
1  ШУКАЛО АДАМ 
2  ПЕТРИЋ НЕДА 
3  БОСАНЧИЋ БОРАН 
4  СРЕДИЋ СВЈЕТЛАНА 
5  ПОПОВИЋ ЂОРЂЕ 
6  ЈАРИЋ СОЊА 
7  ЧАВИЋ МИЛЕ 
8  ДУЈАКОВИЋ СЛАВЕН 
9  СТЕВАНОВИЋ СПОМЕНКА 
10  СТОЈАНОВИЋ СПОМЕНКО 
11  ЈУСУПОВИЋ ЗОРИЦА 
12  КОНДИЋ МИЛОРАД 
13  ЖАРИЋ БОЈАНА 
14  ЈАНКОВИЋ ВЛАДИМИР 
15  ЧВОРО МИЛЕНА 
16  НЕШИЋ НЕНАД 
17  БОШКОВИЋ МИРА 
18  ПОПАДИЋ РАДОМИР 
19  РОСИЋ ПРЕДРАГ 
20  БАРИЧАНИН РАДА 
21  СУШИЋ САША 
22  МИТРОВИЋ МИЛЕНКО 
23  ПАНИЋ РАНКИЦА 
24  ВУЈИЋ МИЛИЈАН 
25  ИВАНКОВИЋ ПЕТАР 
26  ПАЈИЋ ОГЊАНКА 
27  СТАЈИЋ СНЕЖАНА 
28  СТОЈИЋ СЛАВКО 
29  ЈЕЛИЋ ВЕРА 
30  БЕРЈАН ДЕЈАН 
31  ТОВИРАЦ МИХАЈЛО 
32  ПАНИЋ ДАЛИБОР 
33  БАЛАБАН АЛЕКСАНДРА 
34  ПРЕДОЈЕВИЋ РАЈКО 
01276 KOMUNISTIČKA PARTIJA 
1  ILIĆ DRAGUTIN 
2  MARKOVIĆ LIDIJA 
3  STANIĆ RADOVAN 
2  MILOVANOVIĆ RADA 
3  PAZARAC SADIK 
01740 СРПСКА ДЕМОКРАТСКА СТРАНКА-СДС/ПЕНЗИОНЕРИ-ПУП/РАДИКАЛИ-СРС РС 
1  СТЕВАНЧЕВИЋ ИЛИЈА 
2  КАРАЏИЋ-ЈОВИЧЕВИЋ СОЊА 
3  МИХАЈИЛИЦА МИЛАНКО 
4  МИРКИЋ ЛАЗАР 
5  ЛУКИЋ ДАЛИБОРКА 
6  ТОДОРОВИЋ АНКА 
7  ВАСИЉЕВИЋ ЈОВАН 
8  БОЖИЋ СЊЕЖАНА 
9  ЂУРИЋ ПЕРО 
10  ДРАГИШИЋ МАРИНКО 
11  НИКОЛИЋ СЛАЂАНА 
12  ГЛАМОЧАК НЕДЕЉКО 
13  ПЕТКОВИЋ СИЛВАНА 
14  ВУКОВИЋ БОРИСЛАВ 
15  НОВАРЛИЋ ТАЊА 
16  ГАВРИЋ МИЛАН 
17  КАЈКУТ МИРЕЛА 
18  СИМИЋ БЛАГОЈЕ 
19  ВУКОВИЋ НАДА 
20  ВУКЕЉИЋ ЈОВО 
21  ВИНЧИЋ МИРА 
00440 ПДП- ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА 
1  БРЧКАЛО МИРОСЛАВ 
2  ЧЕКИЋ ДИАНА 
3  РИСТИЋ МИЛЕНКО 
4  МОРАВАЦ-БАБИЋ СМИЉАНА 
5  ТОМИЋ РАДИЈА 
6  МАЉЧИЋ МИШО 
7  ЕЛЧИЈА ЈЕЛЕНА 
8  БРЕЊО ДРАГАН 
9  ПАВЛОВИЋ НИКОЛА 
10  СТОЈАНОВИЋ СНЕЖАНА 
11  ТОМИЋ МЛАДЕН 
12  КЕЊИЋ КОВИЉКА 
13  ШИКМАН ПЕТАР 
14  БАЊАЦ ЉУБИЦА 
15  НОВАКОВИЋ РАДИВОЈЕ 
16  ПЕРИШИЋ БОЈАНА 
17  БОРОЈЕВИЋ РАДЕНКО 
18  БИЈЕЛАЦ НАТАША 
19  БРОЋИЛО ДРАГАНА 
